Destination,Continent,Region,countryCode,Total,Other North,Other South,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia (Plurinational State of),"Bonaire, Sint Eustatius and Saba",Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Channel Islands,Chile,China,"China, Hong Kong Special Administrative Region","China, Macao Special Administrative Region",Colombia,Comoros,Congo,Cook Islands,Costa Rica,Côte dIvoire,Croatia,Cuba,Curaçao,Cyprus,Czech Republic,Democratic Peoples Republic of Korea,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Faeroe Islands,Falkland Islands (Malvinas),Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See,Honduras,Hungary,Iceland,India,Indonesia,Iran (Islamic Republic of),Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Kyrgyzstan,Lao Peoples Democratic Republic,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia (Federated States of),Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Republic of Korea,Republic of Moldova,Réunion,Romania,Russian Federation,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,State of Palestine,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syrian Arab Republic,Tajikistan,Thailand,The former Yugoslav Republic of Macedonia,Timor-Leste,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom of Great Britain and Northern Ireland,United Republic of Tanzania,United States of America,United States Virgin Islands,Uruguay,Uzbekistan,Vanuatu,Venezuela (Bolivarian Republic of),Viet Nam,Wallis and Futuna Islands,Western Sahara,Yemen,Zambia,Zimbabwe
Iraq,Asia,Western Asia,368,210525,552,21728,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12375,,,694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,,42602,,,,,,,,8905,,,,345,,,,1311,,,,,,,,,,,,,,,172,,,,,,,,,504,,,,,,,,,,,,,,,,587,,,,,,,,,,,,,,,235,,,,,,,,,,580,,,,,,,,,,357,,254,,,94124,3267,,,,,5338,,,,,,,,,269,13885,,,,,,248,,,,,,,,,,,,1724,,
Israel,Asia,Western Asia,376,1851309,299127,20058,2790,,30056,,,,,,31828,,,2631,6206,14990,,,,,31040,4690,,,,,,,,,7274,,,19308,,,,,,6238,,,,,3024,921,,,1800,,,,,,,,,,,,,1411,,,,,22599,,,,,57163,,,,474,27534,,,,,21123,26847,,,2030,,,,,,,,,,,,15268,,18502,,51786,75702,,,,5066,,,,9275,,,,1657,,7916,4960,,,19423,,10706,,,,,,,,,,,,,1923,,,,,,166953,,,,,,4832,,,,,,,,,,,,,,,1336,,86990,,,,,23516,,125991,162154,,,,,,,,,,,,,,,,,,,,,10107,,2829,,,,,,1056,3228,10960,3754,,,,,,,,36146,31716,1187,,,,164271,,18218,,61396,,5280,29428,,574,,,,36041,,
Jordan,Asia,Western Asia,400,1927845,602,1812,76,,417,,,,,,,32,,303,141,,,515,8402,,,88,,,,,,,74,,129,,30,62,,,,,,396,,,32,,,11240,47,,30,,,,,,31,,,160,29,102,,62,,,,,287377,,,91,,93,,,,,480,,,,,,869,34,,75,,,,,,,,,,,,712,,4273,12641,115,55884,64,,1906,375,,126,,25,,,912,,,,2230,,,1182,,,,,,345,,,,,,83,,,,,,,,,726,,29,,,220,243,,77,,,32,,,53,772,3949,,,,,,4664,100,,,272,115,44,,330,724,,,,,,,,,,6108,,72,,,,,28,,,92,72,336,370,15147,1428251,2727,,,109,243,57624,,126,107,,,,,,316,1245,,,,,480,254,981,,3176,,,,,38,,,,2889,,
Kuwait,Asia,Western Asia,414,1127640,6607,34749,1219,,,,,,,,,,,,,,,363,136047,,,,,,,,,,,,,,,,,,,,,,,,795,,,,,,,,,,,,,,,,,,,,,,,,119693,,,2877,,2026,,,,,853,,,,,,,,,,,,,,,,,,,,,,,418664,43100,,,,,,,,,21710,,,,,,,,4125,,,,,,,,,,,,,,,,,,,,,,,,1457,,,,,1294,662,,,,,1060,,,,,139783,,,,,,58906,,,,96,,,,,,,,,,,,,,,733,,,,,,,,,,1929,,0,,20680,8681,28031,,,,,10073,,1666,,,,,,,878,7319,,,,,,9199,6491,,2567,,,,,,,,,33307,,
Lebanon,Asia,Western Asia,422,692913,835,2554,,,,,,,,,,,,,,,,234,3814,,,,,,,,,,,,,,,,,,,,,,,,,,,5103,,,,,,,,,,,,,,,,,,,,,130459,,,,,,,,,,218,,,,,,395,,,,,,,,,,,,,,,323,,1940,5738,,25369,,,865,,,,1012,,,,414,,,,,,,536,,,,,,,,,,,,,,,,,,,,,330,,,,,,,,,,,,,,,351,1793,,,,,,2117,,,,,,,,,329,,,,,,,,,,2773,,,,,,,,,,,,152,,6876,467005,1238,,,,,26159,,,,,,,,,,565,,,,,218,,445,,1442,,,,,,,,,1311,,
Oman,Asia,Western Asia,512,623608,6219,21023,,,,,,,,,,,,,,,,400,92034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28536,,,,,,,,,,940,,,,,,,,,,,,,,,,,,,,,,,333881,17274,,2223,,,,,,,10484,,,,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730,,,,,,,,,,66498,,,,,,6412,,,,106,,,,,,,,,,,,,,,808,,,,,,,,,,,,,,11085,,9917,,,,,,,,,,,,,,,,,,,,,10139,4658,,,,,,,,,,,,,
Qatar,Asia,Western Asia,634,359697,2107,7923,388,,,,,,,,,,,,,,,116,43402,,,,,,,,,,,,,,,,,,,,,,,,6597,,,,,,,,,,,,,,,,,,,,,,,,253,,,646,,917,,,,,272,,,,,,,,,,,,,,,,,,,,,,,2769,133562,,,,,,,,,13750,,,,6926,,,,3162,,,,,,,,,,,,,,,,,,,,,,,,1315,,,,,464,412,,,,,211,,,,,338,,,,,,44593,,,,,,,,,,,,,,,,,,,18792,,,,,,,,,,233,,615,,980,7961,3213,,,,,531,,2935,,,,,,,280,2335,,,,,,38184,2070,,819,,,,,,,,,10626,,
Saudi Arabia,Asia,Western Asia,682,5263387,30636,146006,175068,,,,,,,,,,,,,,,,504790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376493,,,,,64252,,,,,,,,,,,,,,,,,,,,,,,,,,,,978992,668666,,10177,,,,,,,95064,,,,,,,,60237,,,,,,,,,,,,,,,,,,,,,,,,,,104750,,,187079,,,,,,,,,,,586225,,,,,,252250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211212,,188246,,,,,322050,,,,,,,,,,,,,,,,,,,,,,,,,,,,301194,,
State of Palestine,Asia,Western Asia,275,275202,1731,19790,,,,,,,,,,,,,,,,7971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93814,,,,52798,,,,15942,,,,2235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8695,,,,,,,,,,,9420,,,,,,,,,,,,,,,20289,,,,,,,,,,,,,,,,,,,,,4986,,,,,,,,,811,,,,,,,10145,,,8052,,,,,,,,,1419,,
Syrian Arab Republic,Asia,Western Asia,760,832273,14835,520698,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443,,,,,294205,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,Asia,Western Asia,792,1280963,559,104668,9020,3086,603,,,,,,131,740,,2736,13354,15638,,,307,,280,8152,,,,,,,2839,,320,70,,447912,,,,,,1329,,,,,41,1634,54,,44,,,,51,,207,40,,9679,1056,28,28,3135,,,,,717,,,,105,56,,,,1557,14882,,,,,6065,254815,134,,55164,,,44,0,,,,,,,,485,40,485,167,13427,8922,501,,2533,2648,,1865,836,4654,162,,266,1632,,61,1054,,,2861,,243,42,,,247,,,40,,,,,,143,,,178,,,437,,36,,,,20329,,270,,,272,,,3310,24,1060,,,,,50,544,3181,209,,30,477,2173,,19316,18497,,,,,,,,,,4094,63,,,,185,,293,136,,34,275,,1126,36,748,212,,71,4969,9659,4995,248,136,134372,,,,,,475,,1894,,,,3893,41,17619,207,12649,,41,7375,,37,29,,,64,,
United Arab Emirates,Asia,Western Asia,784,2446675,14454,54333,2668,,,,,,,,,,,,,,,795,297610,,,,,,,,,,,,,,,,,,,,,,,,1739,,,,,,,,,,,,,,,,,,,,,,,,261834,,,6295,,4433,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,915848,94285,,,,,,,,,47494,,,,21687,,,,9024,,,,,,,,,,,,,,,,,,,,,,,,3188,,,,,2832,1450,,,,,2319,,,,,305782,,,,,,128860,,,,210,,,,,,,,,,,,,,,1604,,,,,,,,,,4221,,6723,,45240,18990,54597,,,,,22036,,3647,,,,,,,1922,16010,,,,,,,14201,,5615,,,,,,,,,72861,,
Yemen,Asia,Western Asia,887,143495,2062,28741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9206,,,2566,,1203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,69012,,,,,2794,20102,,,,,2411,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,
Europe,Europe,Europe,908,56271885,817311,410199,140842,771679,929043,1044,5543,206050,1024,3927,139212,576010,1613,180782,328924,975202,2193,4836,197579,21374,1504605,310764,1371,16441,3057,585,16874,3836,1311644,2925,217743,390,3396,164651,13081,6656,84592,79768,65954,170114,1083,10198,4120,12725,98797,486073,80515,3022,124694,20202,67332,10,5145,66141,729941,77710,52458,102891,277231,13893,85886,139894,3875,8869,76820,62368,173014,13209,13172,27920,120546,63736,12123,1110,3733,264898,850130,4,116,9940,19649,804189,1723206,138573,7651,522665,12876,10710,20,4,9016,19771,32949,23223,31814,42,5714,224362,19191,655105,198602,303590,219336,564992,6667,55458,1679312,146134,122581,31053,3447929,142386,186,12044,534531,57265,184420,158677,597,10820,23211,2488,288321,28965,46953,12867,64395,385,56248,33828,8,0,15605,81988,0,51419,297,4618,28565,175555,8945,1692575,84164,12259,2262,11,11435,361254,147,69007,5484,4383,163640,0,277,102880,2645,455496,20,5181,1477,6014,126841,231855,1189724,1301084,347,1651,93934,535171,21,764556,6330992,10539,3351,6376,8382,41,7137,429,3456,13123,15747,143444,1066675,4602,27529,48785,18735,234108,92688,345,120113,191499,2,829363,247779,6367,21647,184628,1275,176257,253043,99459,431282,118052,317170,4577,31920,2,369,23215,420537,2557475,211987,137,362,61461,4603617,7782,801964,39261,543632,168,32047,1222356,279,111237,319607,26,149,17004,24984,55166
Eastern Europe,Europe,Eastern Europe,923,20428480,255493,213689,15311,2419,2437,1029,8,572,307,6,1315,541588,3,2355,20253,952950,7,26,1144,12,1327160,6175,3,366,2,13,431,0,5317,209,1420,46,0,36294,601,162,58,239,641,4221,1,136,211,0,836,79692,46,0,523,14,500,0,84,111,4084,3370,0,963,81538,8562,42,4044,5,0,41,434,2448,19,38,11,82578,550,0,0,5,5149,44904,0,0,10,16,710671,289319,403,4,13747,2,4,0,0,19,410,277,19,14,0,9,40740,291,11910,547,7669,3416,1437,0,9750,13315,25,2080,6666,2912699,513,4,552,497426,102,137784,5380,7,30,1055,7,214863,355,165,16,585,110,181,695,0,0,6,249,0,683,0,247,25146,869,0,3631,139,263,94,2,453,4239,0,404,102,37,2028,0,273,2932,52,1399,0,113,4,156,929,429,58226,860,0,143,3281,493523,0,170409,4642957,174,0,6,1,0,3,4,44,0,519,161,27047,1,21,127,0,158381,879,0,386,941,0,4337,911,3131,596,1,3,2862,3213,17019,420715,668,2756,1,14,0,5,10,908,17583,206046,2,42,162,4268084,546,13322,321,24811,0,609,1182646,3,591,51313,0,127,998,310,321
Belarus,Europe,Eastern Europe,112,1123586,187,124,292,,55,,,,,,107,5944,,28,61,14000,,,,,,38,,,,,,,,,97,,,63,,,,,,160,,,,,,,,,,,,,,,,46,,,99,62,,206,,,,,,,,,3365,25,,,,2190,,,,,,8827,68,,,113,,,,,,,,,,,,354,,50,,51,,24,,402,24,,,30,72587,,,,5430,,10880,67,,,,,18039,,,,,,,,,,,,,,,,175,,,,,,,,,,,,,,,,,63,,49,,,,,,,495,,,,29,7895,,23,708011,,,,,,,,,,,,37,,,,,27,,,,,,37,,,,,,352,29,86,5892,,,,,,,,,25,5670,,,,234219,23,478,,90,,28,15344,,,381,,,33,,
Bulgaria,Europe,Eastern Europe,100,43360,1324,438,223,528,178,,0,4,21,3,53,1150,3,66,98,923,2,4,278,2,307,181,1,15,0,13,10,,54,15,42,46,0,,6,9,4,9,4,111,1,,3,,10,524,,,10,,8,,3,3,42,132,,149,464,1,8,31,2,0,11,6,69,3,,2,27,34,,,1,28,267,,,6,5,157,998,6,4,2643,2,,,,3,6,3,2,3,,1,174,66,135,11,155,358,6,,169,511,3,61,105,452,6,3,47,41,0,58,379,,3,99,2,50,4,1,,1,1,0,16,0,,2,0,,12,,2,35,15,,41,14,,2,1,3,132,,12,19,4,45,,,43,1,27,,4,2,1,12,20,693,44,,4,53,1059,,2642,10972,1,,,,,,3,2,,15,4,1227,,0,4,,151,19,,2,61,,674,5,1,21,0,2,58,76,738,53,7,1476,,,0,1,,41,2010,115,2,8,3,3230,26,1324,9,565,,8,302,0,12,416,0,0,32,6,14
Czech Republic,Europe,Eastern Europe,203,220789,,,103,88,161,,8,67,,3,152,453,,113,3623,91,,12,16,7,644,372,1,13,1,0,24,,711,1,56,,,2308,3,0,7,8,3,241,,1,4,,15,605,12,,36,1,32,,5,7,835,247,,27,,43,16,64,3,0,3,19,77,7,1,1,31,39,,,4,164,1781,,,0,4,176,4750,21,,889,,0,,,4,11,4,1,11,,1,3053,9,119,43,93,131,33,,69,509,3,95,51,909,21,1,27,75,4,65,101,3,4,49,0,81,8,12,9,7,0,8,4,0,,1,1,,39,,1,279,57,,51,1,1,4,1,8,271,,17,8,3,33,,,48,,45,0,5,1,15,33,17,12165,19,,13,37,403,,5889,6565,7,,3,1,,0,1,1,0,8,15,2363,1,1,7,,140506,128,0,3,76,,84,15,37,33,1,1,104,189,215,32,16,263,1,8,,4,1,77,109,23,,1,8,16397,15,701,9,1033,,17,88,3,23,7208,,8,55,9,11
Hungary,Europe,Eastern Europe,348,296957,5277,979,532,129,467,,,53,,,223,144,,642,5523,103,5,10,46,3,159,1104,1,18,1,,40,,264,4,346,,,1429,,,,51,136,1422,,6,1,,108,7543,,,135,,55,,22,16,1595,417,,189,1088,,18,249,,,24,76,529,9,,6,87,90,,,,476,2613,,,4,7,144,21290,85,,903,,4,,,12,29,6,3,,,7,,88,755,147,1389,565,548,,1147,2609,19,919,270,362,60,,119,90,30,96,235,4,23,217,5,99,94,22,,79,,15,25,,,3,35,,288,,4,863,27,,128,15,6,6,,38,1843,,121,15,9,799,,,793,11,158,,18,1,14,149,170,2752,224,,23,830,150,,146208,3069,12,,3,,,3,,,,220,17,16841,,20,56,,15089,282,,272,230,,819,36,72,117,,,1043,1512,846,12,487,98,,6,,,9,129,1452,,,,22,19867,123,3661,40,4977,,46,79,,131,2345,,,186,12,27
Poland,Europe,Eastern Europe,616,825251,9824,29888,160,60,470,,,28,,,183,864,,631,4477,260,,,44,,108478,2904,,,,,26,,3383,,219,,,1766,,,,23,10,1614,,,,,24,674,,,59,,50,,21,,835,191,,46,6438,,,729,,,3,31,211,,,2,293,50,,,,199,35964,,,,,336,105540,48,,2900,,,,,,12,,13,,,,1395,42,318,46,144,410,74,,396,4457,,238,163,3496,55,,142,78,,2317,341,,,316,,82835,130,,,8,,26,,,,,,,120,,2,171,201,,162,13,,,,9,1001,,52,,,205,,,326,,62,,25,,,105,49,,62,,6,38,341,,3475,56310,,,,,,,,,,25,25,3470,,,,,1572,134,,,275,,1153,26,,64,,,729,525,574,62,38,212,,,,,,137,469,46,,,45,321013,86,2731,52,9349,,10,364,,49,1713,,,96,38,26
Republic of Moldova,Europe,Eastern Europe,498,247828,6953,806,,,,,,,,,,,,,,1708,,,,,5768,,,,,,,,,,,,,210,,,,,,,,,,,,,,,,,,,,,,,,,236,,,,,,,,,,,,,,,,,,,,,,,1616,779,,,69,,,,,,,,,,,,316,,,,,,,,70,212,,,,8989,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,,,,,,,,,,,,,,,,,,,,,,,,,,361,183,,,,,,2342,103131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,,,,,112007,,,,,,,1833,,,,,,,,
Romania,Europe,Eastern Europe,642,126949,12292,2397,,639,7,,,,,,,1,,,507,,,,7,,,223,,,,,,,,,4,,,18349,,,,,0,,,,,,0,1986,,,,,,,,,,1,,46,517,,,51,,,0,,19,,,,,,,,,,891,,,,,0,2174,0,,4086,,,,,,1,,,,,,5318,,0,,851,944,66,,743,2335,,,765,0,,,,,,,945,,,,,0,,,,,,0,,,,,,,9,,,,,,8,,,,,,264,,,,,1,,,2,,1,,,,0,,,397,107,,,,36316,,,7238,,,,,,,,,,,0,1879,,,,,,,,,,,202,,18,,,,85,60,6825,,,,,,,,,4,2645,,,,,12944,,416,,1348,,,,,7,8,,,,,
Russian Federation,Europe,Eastern Europe,643,11900297,1460,7214,11486,915,1033,1029,,404,286,,543,478856,,699,3894,841759,,,753,,930977,824,,320,,,331,,648,189,590,,,8749,592,153,47,148,488,385,,129,112,,662,60177,34,,249,13,341,,33,85,250,2246,,437,13987,8456,,2556,,,,280,1425,,37,,67055,293,,,,1994,1436,,,,,625743,149414,231,,1882,,,,,,351,264,,,,,18565,56,6072,283,2461,959,156,,2345,894,,679,999,2571681,355,,170,461140,68,101991,1225,,,339,,85756,87,130,7,490,109,132,636,,,,213,,162,,238,23503,545,,1220,96,256,82,,395,368,,180,60,21,876,,273,1210,40,1002,,61,,126,595,154,33418,117,,97,1948,276101,,4477,,154,,,,,,,41,,229,100,,,,60,,1036,113,,109,229,,831,829,1248,361,,,324,415,3332,381090,80,234,,,,,,426,8962,174352,,33,84,3541839,230,800,211,2915,,500,913322,,369,23695,,119,574,245,243
Slovakia,Europe,Eastern Europe,703,116376,32,459,99,60,66,,,16,,,54,94,,176,2070,23,,,,,140,529,,,,,,,257,,66,,,1437,,,,,,288,,,91,,17,681,,,34,,14,,,,527,90,,69,58709,,,158,,,,22,118,,,,33,19,,,,98,1952,,,,,51,3067,12,,262,,,,,,,,,,,,11565,30,97,17,82,49,530,,118,1764,,88,36,158,16,,47,15,,88,68,,,35,,87,32,,,,,,14,,,,,,53,,,41,24,,33,,,,,,360,,22,,,69,,,447,,55,,,,,35,19,4425,104,,,346,73,,5353,1819,,,,,,,,,,22,,1230,,,,,,203,,,70,,537,,24,,,,167,407,148,,40,473,,,,,,94,201,,,,,6568,43,3211,,1402,,,29,,,1381,,,22,,
Ukraine,Europe,Eastern Europe,804,5527087,218144,171384,2416,,,,,,,,,54082,,,,94083,,,,,280687,,,,,,,,,,,,,1983,,,,,,,,,,,,7502,,,,,,,,,,,,,,,,,,,,,,,,,11687,,,,,,,,,,,73621,1239,,,,,,,,,,,,,,,,,4364,,2443,,,,4291,,,,4247,254065,,,,30557,,22289,2019,,,,,27916,,,,,,,,,,,,,,,,,,,1988,,,,,,,,,,,,,,,,,,,,,,,3520,,,,,171185,,,3745842,,,,,,,,,,,,,,,,,,,,,,,,,1731,,,,,,4255,33574,,,,,,,,,1550,25840,,,,,,,,3132,,,251285,,,14166,,,,,
Northern Europe,Europe,Northern Europe,924,7900973,121730,34202,22765,3242,14735,0,31,7033,677,3768,11113,3837,781,114299,28331,6847,1804,4314,154677,21070,150981,25389,1202,328,2960,128,3941,0,89382,2263,24407,336,2736,11796,172,2397,912,1403,3999,82005,1072,325,232,12721,38979,169854,77762,28,24968,78,4998,1,871,3643,14702,3217,0,76038,16864,518,9821,84163,320,6576,1113,4745,28627,3108,65,10057,26253,23874,12117,1110,3453,219177,113133,0,100,142,7809,5586,353483,58104,7545,47256,12853,9525,0,0,1754,525,500,20520,410,1,794,33315,15136,480093,9667,114878,103710,522071,6642,15714,119522,142136,42044,5413,20534,129197,170,7894,2627,930,29326,44295,426,2417,10025,47,52335,1788,1250,12125,52307,203,251,29575,0,0,96,27041,0,7336,0,248,1050,2670,8937,26311,3693,9961,1405,6,6435,56178,147,59570,909,284,98156,0,0,74676,2061,341139,1,774,1072,785,9914,61460,164540,43972,14,1138,35728,6207,15,28520,608211,2803,3337,6306,8031,0,6868,306,0,87,10399,1147,12169,2890,17430,40700,0,10934,2104,307,77311,145072,2,67670,87543,1146,12265,336,915,101939,22578,20394,1902,37961,6254,2298,1071,0,168,21378,7331,124052,1844,128,0,57376,114039,6133,269879,34000,213109,152,3667,6481,127,5081,56740,0,2,12490,22048,50067
Channel Islands,Europe,Northern Europe,830,64301,942,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875,,,,,,,,,,,,,,,,,,,,,,,,,,,1731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56856,,,,,,,,,,,,,
Denmark,Europe,Northern Europe,208,371026,,,2941,84,907,,1,106,,0,965,459,0,1638,1525,95,9,95,398,24,144,1233,5,33,0,9,149,,18844,61,1542,,4,666,21,241,18,129,137,2862,,2,2,,1326,3580,491,0,2040,16,84,1,93,311,579,170,,151,217,258,169,,16,9,77,379,1282,50,,84,460,1081,10636,,21,3826,4238,0,0,5,483,83,28060,965,,1093,12489,7,0,,133,54,31,99,130,,69,1641,5955,4391,633,11483,12988,1153,,1454,3333,132,1323,967,43,996,2,962,2,24,667,12396,40,106,170,11,944,226,22,47,404,2,26,58,0,0,26,110,,461,,7,17,1965,,4881,122,64,37,,118,4835,,545,122,9,558,,,16652,13,10049,,37,7,54,547,3929,10954,681,0,31,8273,67,0,1993,3493,129,,,0,,8,10,0,0,191,81,5891,21,255,379,,121,64,2,11586,984,,2747,8005,0,206,26,40,19772,1922,1304,7,5596,1322,,99,,7,151,723,30089,4,,,941,695,192,14074,792,8596,,204,42,4,389,8651,,,141,342,268
Estonia,Europe,Northern Europe,233,249512,428,85,0,,,,,,,,,595,,,,1437,,,,,14756,,,,,,,,,,,,,,,,,,,60,,,,,,124,,,,,,,,,,,,,,,,52,,,,,,,,,,,,,,1369,88,,,,,1572,970,,,,,,,,,,,,,,,76,,53,,,,,,,,,,,3808,,,,565,,4289,,,,,,2083,,,,,,,,,,,,,,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,496,,,,,870,,,188970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188,,,355,,,,,,,,,,371,,,,24457,,64,,191,,,1082,,,,,,,,
Faeroe Islands,Europe,Northern Europe,234,3593,48,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,3,,,,,,5,,,,,,1,,,43,,,,,,,,,,,,,2528,,,,,,,,,,1,,,,,,,,,,,16,,,,102,,,,,,,,,,,,218,38,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,,,,,,,1,20,49,,,,37,,,11,9,,,,,,,,,,,,13,,,,,,,,,1,,,,,,,,59,,,,17,,,,,,,3,,,,,,,,88,,26,,,,,,,,,,,
Finland,Europe,Northern Europe,246,136203,1428,357,284,34,377,,1,94,,1,132,19,0,552,262,8,3,3,347,7,32,173,2,1,0,0,44,,200,3,243,,0,421,1,5,4,83,24,993,0,2,3,,183,1783,,,352,2,12,,21,41,104,125,,64,283,1,277,595,2,1,34,45,342,17,0,9,6569,584,,,6,,916,,0,1,169,9,3013,248,,394,,1,,,25,8,3,8,1,1,14,734,101,986,112,1762,2699,168,,391,806,29,538,118,44,180,0,61,2,5,234,249,0,34,61,0,135,27,3,2,188,1,3,18,,,0,22,,129,,2,13,0,,871,18,50,24,,82,615,,72,41,10,245,,,802,2,334,,12,3,6,161,669,987,119,,4,111,13,,593,57502,24,0,1,1,0,2,0,0,0,169,34,0,2,36,50,,14,4,0,3490,175,,655,304,0,0,3,6,23584,517,161,3,1509,19,,12,,1,13,252,1808,4,,0,22,183,30,2297,145,2442,,43,11,0,47,2424,,,19,59,19
Iceland,Europe,Northern Europe,352,15892,,,1,20,23,,0,19,,,13,2,0,61,72,3,1,1,0,1,1,77,1,0,2,,11,,18,,28,,0,74,0,,37,2,2,195,,,,,52,177,,,62,,,,6,1,11,14,,3,85,,2,2302,0,1,5,13,15,1,1,1,21,31,308,,0,119,257,,,,5,4,1040,19,,10,40,,,,27,7,,13,1,,14,63,,148,75,18,15,54,,19,107,9,44,12,1,23,,1,1,,19,19,,0,0,,32,75,1,1,9,,0,1,,,,7,,38,,1,10,,,84,7,0,19,0,15,153,,37,3,0,33,,,836,,12,,2,1,2,39,675,1491,97,1,2,31,1,,66,508,1,,,,,,,,,2,6,614,,10,11,,3,11,0,1,63,,154,102,,,0,,1547,73,14,3,560,10,,1,,1,3,12,35,0,,,6,22,1,721,10,1392,,6,2,,12,220,,,0,4,8
