Destination,Continent,Region,countryCode,Total,Other North,Other South,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia (Plurinational State of),"Bonaire, Sint Eustatius and Saba",Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Channel Islands,Chile,China,"China, Hong Kong Special Administrative Region","China, Macao Special Administrative Region",Colombia,Comoros,Congo,Cook Islands,Costa Rica,Côte dIvoire,Croatia,Cuba,Curaçao,Cyprus,Czech Republic,Democratic Peoples Republic of Korea,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Faeroe Islands,Falkland Islands (Malvinas),Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See,Honduras,Hungary,Iceland,India,Indonesia,Iran (Islamic Republic of),Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Kyrgyzstan,Lao Peoples Democratic Republic,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia (Federated States of),Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Republic of Korea,Republic of Moldova,Réunion,Romania,Russian Federation,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,State of Palestine,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syrian Arab Republic,Tajikistan,Thailand,The former Yugoslav Republic of Macedonia,Timor-Leste,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom of Great Britain and Northern Ireland,United Republic of Tanzania,United States of America,United States Virgin Islands,Uruguay,Uzbekistan,Vanuatu,Venezuela (Bolivarian Republic of),Viet Nam,Wallis and Futuna Islands,Western Sahara,Yemen,Zambia,Zimbabwe
Iraq,Asia,Western Asia,368,132915,633,24909,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14186,,,796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,,17396,,,,,,,,10208,,,,395,,,,1503,,,,,,,,,,,,,,,197,,,,,,,,,578,,,,,,,,,,,,,,,,673,,,,,,,,,,,,,,,269,,,,,,,,,,665,,,,,,,,,,409,,291,,,29507,3745,,,,,6119,,,,,,,,,308,17331,,,,,,284,,,,,,,,,,,,1976,,
Israel,Asia,Western Asia,376,1889503,428782,21728,2610,,36950,,,,,,34777,,,2882,5525,13969,,,,,26567,5219,,,,,,,,,7919,,,17611,,,,,,7019,,,,,3134,747,,,2226,,,,,,,,,,,,,1625,,,,,21399,,,,,67189,,,,384,33850,,,,,14988,24742,,,2495,,,,,,,,,,,,13609,,18334,,50950,70291,,,,5035,,,,11179,,,,2037,,5829,5468,,,17977,,7185,,,,,,,,,,,,,2209,,,,,,161576,,,,,,4864,,,,,,,,,,,,,,,1840,,71802,,,,,16945,,112577,135827,,,,,,,,,,,,,,,,,,,,,10671,,2317,,,,,,856,3461,10017,2774,,,,,,,,29309,29236,1699,,,,146749,,19593,,68622,,5697,25379,,465,,,,32787,,
Jordan,Asia,Western Asia,400,2325414,1101,3315,72,,602,,,,,,,46,,438,204,,,745,17487,,,127,,,,,,,107,,186,,44,88,,,,,,572,,,46,,,16235,68,,44,,,,,,45,,,231,42,148,,88,,,,,188554,,,131,,134,,,,,693,,,,,,1255,48,,109,,,,,,,,,,,,1028,,8892,18257,166,268747,92,,2752,541,,181,,36,,,1318,,,,3221,,,1707,,,,,,497,,,,,,120,,,,,,,,,1048,,42,,,318,350,,112,,,46,,,76,1116,5704,,,,,,6736,143,,,392,166,64,,476,1045,,,,,,,,,,8823,,103,,,,,40,,,132,103,485,534,21878,1611803,3939,,,158,350,104791,,181,155,,,,,,455,1798,,,,,694,366,1417,,4587,,,,,55,,,,4173,,
Kuwait,Asia,Western Asia,414,1333327,10715,54853,1316,,,,,,,,,,,,,,,537,175015,,,,,,,,,,,,,,,,,,,,,,,,858,,,,,,,,,,,,,,,,,,,,,,,,128020,,,3107,,2188,,,,,1425,,,,,,,,,,,,,,,,,,,,,,,485847,52859,,,,,,,,,24519,,,,,,,,4455,,,,,,,,,,,,,,,,,,,,,,,,1573,,,,,1397,640,,,,,1144,,,,,162363,,,,,,76327,,,,141,,,,,,,,,,,,,,,1087,,,,,,,,,,2083,,0,,20373,9376,30751,,,,,10880,,1800,,,,,,,948,7905,,,,,,13635,6443,,2772,,,,,,,,,35975,,
Lebanon,Asia,Western Asia,422,756784,654,2000,,,,,,,,,,,,,,,,183,3717,,,,,,,,,,,,,,,,,,,,,,,,,,,3994,,,,,,,,,,,,,,,,,,,,,114723,,,,,,,,,,171,,,,,,309,,,,,,,,,,,,,,,253,,1890,4491,,84380,,,677,,,,793,,,,324,,,,,,,420,,,,,,,,,,,,,,,,,,,,,258,,,,,,,,,,,,,,,275,1403,,,,,,1657,,,,,,,,,258,,,,,,,,,,2170,,,,,,,,,,,,119,,5382,498778,969,,,,,23419,,,,,,,,,,442,,,,,171,,349,,1129,,,,,,,,,1026,,
Oman,Asia,Western Asia,512,666160,6757,21181,,,,,,,,,,,,,,,,366,92947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27249,,,,,,,,,,972,,,,,,,,,,,,,,,,,,,,,,,373411,19887,,2983,,,,,,,8331,,,,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594,,,,,,,,,,70569,,,,,,10324,,,,127,,,,,,,,,,,,,,,714,,,,,,,,,,,,,,9913,,7816,,,,,,,,,,,,,,,,,,,,,7711,4061,,,,,,,,,,,,,
Qatar,Asia,Western Asia,634,646026,4675,16605,620,,,,,,,,,,,,,,,275,75689,,,,,,,,,,,,,,,,,,,,,,,,2582,,,,,,,,,,,,,,,,,,,,,,,,48490,,,1083,,982,,,,,585,,,,,,,,,,,,,,,,,,,,,,,193404,64612,,,,,,,,,14466,,,,5450,,,,3211,,,,,,,,,,,,,,,,,,,,,,,,976,,,,,23647,323,,,,,909,,,,,51773,,,,,,54268,,,,,,,,,,,,,,,,,,,7059,,,,,,,,,,655,,1155,,12231,5408,9065,,,,,3279,,1725,,,,,,,423,3053,,,,,,18041,2433,,1149,,,,,,,,,15725,,
Saudi Arabia,Asia,Western Asia,682,6501819,37845,180350,216261,,,,,,,,,,,,,,,,623564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465079,,,,,79371,,,,,,,,,,,,,,,,,,,,,,,,,,,,1216549,825998,,5363,,,,,,,117432,,,,,,,,74411,,,,,,,,,,,,,,,,,,,,,,,,,,129398,,,231098,,,,,,,,,,,724160,,,,,,311603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260909,,232539,,,,,397826,,,,,,,,,,,,,,,,,,,,,,,,,,,,372063,,
State of Palestine,Asia,Western Asia,275,266617,1879,20393,,,,,,,,,,,,,,,,8305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78664,,,,54528,,,,16611,,,,2789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9060,,,,,,,,,,,9815,,,,,,,,,,,,,,,21144,,,,,,,,,,,,,,,,,,,,,4852,,,,,,,,,708,,,,,,,10570,,,7978,,,,,,,,,1450,,
Syrian Arab Republic,Asia,Western Asia,760,876410,10974,314366,626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1126,,,,,192753,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,Asia,Western Asia,792,1319236,639,107859,9325,3180,621,,,,,,134,762,,2819,13761,16114,,,316,,288,8400,,,,,,,2285,,329,72,,461574,,,,,,1369,,,,,42,1695,55,,45,,,,52,,213,41,,9974,1088,28,30,3230,,,,,741,,,,108,59,,,,1604,15335,,,,,6249,262587,138,,56846,,,45,0,,,,,,,,499,41,499,172,14397,8658,516,,2610,2728,,1921,863,4795,166,,274,1685,,62,1086,,,2948,,250,43,,,254,,,41,,,,,,147,,,183,,,457,,36,,,,20949,,278,,,280,,,3410,24,1092,,,,,51,561,3278,215,,30,491,2239,,19905,19061,,,,,,,,,,4218,64,,,,190,,301,140,,89,283,,1160,37,721,224,,73,5120,9953,5158,255,140,138175,,,,,,489,,1953,,,,4011,42,18156,213,13034,,42,7615,,38,29,,,66,,
United Arab Emirates,Asia,Western Asia,784,3281036,20597,77269,3208,,,,,,,,,,,,,,,831,408976,,,,,,,,,,,,,,,,,,,,,,,,2094,,,,,,,,,,,,,,,,,,,,,,,,341770,,,7570,,4607,,,,,5745,,,,,,,,,,,,,,,,,,,,,,,1286993,121621,,,,,,,,,63626,,,,26337,,,,14856,,,,,,,,,,,,,,,,,,,,,,,,3594,,,,,8818,1378,,,,,5207,,,,,383811,,,,,,202618,,,,824,,,,,,,,,,,,,,,2395,,,,,,,,,,4165,,6751,,49194,22830,55931,,,,,22332,,4842,,,,,,,2303,16152,,,,,,,13007,,6294,,,,,,,,,82490,,
Yemen,Asia,Western Asia,887,171073,2214,31027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9888,,,0,,1616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,92122,,,,,3392,21494,,,,,2578,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
Europe,Europe,Europe,908,64086824,641258,320304,207131,894934,1469307,560,5690,217960,937,3792,342265,616794,2214,203154,376207,938912,2166,5524,267733,19218,1392907,351168,1362,23394,3567,758,117318,4496,1327714,3315,412630,358,4542,359482,19642,11879,96056,66909,109292,196897,928,15843,8016,14776,135824,725960,92655,2662,393047,30635,80648,10,7842,110112,697241,122861,61709,101132,515772,23719,109893,151068,6944,15185,135798,536917,219893,20084,18543,46044,131615,85888,12314,950,4883,256884,968318,2,99,19240,30774,740450,1975047,176292,8830,446131,14333,9531,10,3,13095,45200,34863,27039,72042,111,12610,299613,21906,861930,195830,351006,311802,526082,7740,68181,1493522,147354,126394,34503,3678905,150932,186,15545,623304,46783,224173,180442,874,13111,44155,2801,357059,43079,113380,14660,75935,459,73175,32290,8,0,22957,87043,0,84259,152,18487,32184,145037,7701,2106495,84217,15682,2982,22,37091,426565,127,71832,7835,7656,266214,0,164,115939,3257,608411,110,6744,1544,24185,232066,344185,2183429,1114618,83,2769,97806,647765,16,1760402,6109134,16536,2872,5830,12592,21,6919,613,2879,17013,30439,204202,879966,4933,35032,49801,22039,257943,97629,342,153434,232565,2,697330,300974,8194,30165,212992,1801,191343,392729,126707,481510,178004,239854,4187,41791,2,310,23806,517824,2554233,217391,114,494,63393,4565352,11619,1074502,40408,617513,161,81841,1329995,876,188853,377588,14,125,19546,28586,88750
Eastern Europe,Europe,Eastern Europe,923,19747392,231297,182291,12217,2597,2836,541,5,718,198,6,1285,562991,4,2786,20589,908978,9,33,1271,11,1205067,8034,4,281,4,23,360,0,6430,175,1605,66,1,37719,536,155,61,244,654,5589,2,118,245,0,648,81618,52,0,641,51,673,0,108,163,4883,3623,0,1322,86742,9651,70,3187,6,2,75,476,2777,25,71,27,77427,586,0,0,6,5373,42161,0,0,15,25,617825,281241,511,6,15732,3,6,0,0,38,400,222,30,12,0,17,40750,593,12254,606,7875,3969,5847,0,10672,23588,37,3307,6437,2886794,614,5,628,560108,149,129049,5485,8,39,1140,10,188510,413,156,22,1321,81,168,431,1,0,10,198,0,941,0,165,26930,662,0,3637,164,477,125,3,427,6826,0,471,113,45,2532,0,162,3595,61,1566,0,113,6,124,890,710,61051,1292,0,120,4943,497820,0,204855,4286697,123,0,6,2,0,5,6,47,1,682,205,29821,1,32,151,0,131658,1158,0,442,1209,0,10709,874,2706,622,5,4,3682,4150,17704,460613,1152,4233,1,18,1,4,15,1316,20391,209654,3,317,183,3989759,689,34081,351,31109,0,479,1278297,3,540,70820,0,79,1164,452,302
Belarus,Europe,Eastern Europe,112,1106982,185,124,281,,53,,,,,,103,5862,,27,59,13806,,,,,,37,,,,,,,,,93,,,61,,,,,,154,,,,,,,,,,,,,,,,45,,,95,60,,198,,,,,,,,,3232,24,,,,2104,,,,,,8705,65,,,109,,,,,,,,,,,,341,,48,,49,,23,,386,23,,,29,71580,,,,5355,,10450,64,,,,,17326,,,,,,,,,,,,,,,,168,,,,,,,,,,,,,,,,,61,,47,,,,,,,476,,,,28,7786,,22,698192,,,,,,,,,,,,36,,,,,26,,,,,,36,,,,,,338,28,83,5811,,,,,,,,,24,5592,,,,230971,22,460,,86,,27,15108,,,366,,,32,,
Bulgaria,Europe,Eastern Europe,100,61074,1173,403,260,824,279,,1,5,30,4,85,1308,4,103,149,1526,3,6,450,3,465,293,2,23,1,21,16,,80,21,66,66,1,,9,12,6,11,6,175,2,,4,,15,689,,,16,,9,,4,4,62,194,,196,689,18,11,46,3,1,16,9,100,5,,3,43,43,,,2,41,411,,,9,8,223,1529,8,6,3763,3,,,,5,8,4,3,4,,2,254,109,143,17,208,509,8,,251,791,5,88,133,705,9,4,74,63,1,91,496,,4,147,3,78,6,2,,2,2,1,26,1,,3,1,,18,,3,47,21,,59,20,,3,2,4,214,,17,24,3,59,,,69,2,34,,5,3,2,16,28,939,71,,6,43,1467,,4308,14768,2,,,,,,5,3,,24,7,1755,,1,6,,219,27,,3,96,,1109,7,1,29,1,3,89,119,989,86,10,1942,,,1,2,,60,2963,187,3,11,4,4526,43,2165,11,867,,12,488,1,19,518,0,0,39,9,21
Czech Republic,Europe,Eastern Europe,203,322540,,,221,184,408,,4,129,,2,133,1305,,269,3043,406,,15,70,4,2344,419,1,28,2,2,49,,1713,40,188,,,4421,8,2,9,15,44,409,,1,6,,53,2714,6,,99,1,43,,17,42,1163,320,,56,,35,37,172,3,1,18,50,289,9,1,2,83,58,,,4,200,1978,,,1,8,607,8294,70,,718,,1,,,18,43,13,4,8,,6,1998,19,547,84,212,298,262,,252,1467,7,758,104,2909,52,1,59,415,16,153,221,3,7,102,1,285,13,20,5,179,2,19,11,0,,3,15,,147,,2,2887,46,,154,3,30,14,1,59,1330,,68,10,5,275,,,84,,222,0,15,2,24,105,177,16032,78,,10,553,5361,,5109,18399,6,,2,2,,1,1,1,1,36,34,1639,1,6,20,,109909,182,0,20,187,,306,58,75,49,4,1,236,332,396,170,279,1155,1,11,,2,3,330,539,91,,1,16,73905,25,2383,16,2286,,19,1202,2,56,31521,,4,122,31,25
Hungary,Europe,Eastern Europe,348,366787,6498,1209,657,159,578,,,67,,,275,178,,793,6822,127,6,12,57,4,196,1364,1,22,1,,49,,326,5,427,,,1766,,,,63,169,1756,,7,1,,133,9317,,,167,,68,,27,20,1970,515,,233,1344,,22,307,,,30,94,653,11,,9,107,111,,,,589,3227,,,5,9,178,26297,105,,1115,,5,,,15,36,7,4,,,9,,109,933,182,1716,698,678,,1418,3222,25,1135,333,447,74,,147,111,38,119,290,5,28,269,6,122,116,27,,98,,18,31,,,4,43,,357,,5,1066,33,,158,18,7,7,,47,2276,,149,19,12,987,,,979,14,195,,22,1,17,184,210,3399,277,,28,1025,185,,180592,3791,15,,4,,,4,,,,273,21,20802,,25,70,,18638,348,,336,284,,1012,44,89,145,,,1289,1868,1045,15,602,121,,7,,,12,159,1793,,,,27,24540,152,4522,49,6147,,57,98,,162,2898,,,230,15,33
Poland,Europe,Eastern Europe,616,722509,5712,17577,151,94,528,,,42,,,229,1499,,774,4138,263,,,72,,92167,4094,,,,,37,,3440,,240,,,1752,,,,24,23,2301,,,,,41,932,,,92,,78,,28,,812,209,,128,5473,,,814,,,11,38,334,,,13,245,46,,,,225,31040,,,,,331,90919,41,,3009,,,,,,34,,19,,,,1372,272,594,80,188,418,3912,,371,7266,,377,150,4071,58,,167,102,,1932,363,,,278,,66534,181,,,24,,28,,,,,,,167,,13,248,128,,241,20,,,,32,1815,,79,,,295,,,940,,139,,29,,,108,123,,100,,15,78,450,,2977,47197,,,,,,,,,,101,57,2236,,,,,1435,143,,,329,,3029,56,,89,,,1025,776,582,60,68,239,,,,,,276,676,50,,,54,263473,106,18982,61,11582,,52,432,,61,2268,,,105,40,65
Republic of Moldova,Europe,Eastern Europe,498,173957,4881,566,,,,,,,,,,,,,,1199,,,,,4049,,,,,,,,,,,,,148,,,,,,,,,,,,,,,,,,,,,,,,,166,,,,,,,,,,,,,,,,,,,,,,,1135,1094,,,98,,,,,,,,,,,,222,,,,,,,,99,298,,,,6310,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,,,,,,,,,,,,,,,,,,,,,,,,,,254,129,,,,,,1644,72122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225,,,,,77919,,,,,,,1287,,,,,,,,
Romania,Europe,Eastern Europe,642,145162,12713,1411,,690,8,,,,,,,1,,,626,,,,8,,,583,,,,,,,,,4,,,18833,,,,,0,,,,,,0,2101,,,,,,,,,,1,,56,561,,,67,,,0,,23,,,,,,,,,,1319,,,,,0,2580,0,,4708,,,,,,1,,,,,,5868,,0,,937,1018,204,,849,7152,,,858,0,,,,,,,1032,,,,,0,,,,,,0,,,,,,,10,,,,,,9,,,,,,330,,,,,1,,,2,,1,,,,0,,,411,346,,,,40681,,,7475,,,,,,,,,,,0,1973,,,,,,,,,,,3504,,22,,,,118,73,7254,,,,,,,,,4,2927,,,,,13131,,701,,1960,,,,,8,9,,,,,
Russian Federation,Europe,Eastern Europe,643,11667588,756,3878,8328,578,907,541,,457,168,,399,503316,,622,3430,805658,,,614,,849214,650,,208,,,209,,582,109,512,,,7315,519,141,46,131,412,470,,110,131,,386,58247,46,,228,50,459,,32,97,284,2238,,575,12647,9538,,1405,,,,260,1245,,70,,63001,282,,,,2103,1997,,,,,539318,145892,273,,1918,,,,,,278,198,,,,,17727,50,5893,223,2240,973,165,,2993,1391,,850,909,2568446,403,,128,526124,94,95839,1098,,,304,,78560,61,107,17,1018,77,102,347,,,,139,,182,,142,22355,406,,1162,103,440,101,,285,457,,133,60,25,837,,162,958,45,866,,42,,81,437,150,31362,174,,61,2828,285390,,4200,,100,,,,,,,43,,223,86,,,,55,,1431,230,,83,234,,1110,709,911,310,,,399,497,3301,423794,148,245,,,,,,381,9602,180124,,305,82,3293929,292,1267,214,3747,,312,1030041,,234,18748,,75,611,357,158
Slovakia,Europe,Eastern Europe,703,130491,36,524,112,68,75,,,18,,,61,106,,198,2322,26,,,,,158,594,,,,,,,289,,75,,,1612,,,,,,324,,,103,,20,764,,,39,,16,,,,592,101,,78,65767,,,178,,,,25,133,,,,38,22,,,,111,2189,,,,,58,3439,14,,294,,,,,,,,,,,,12968,34,109,20,93,55,595,,133,1978,,99,41,178,18,,53,17,,99,77,,,40,,98,36,,,,,,16,,,,,,60,,,47,28,,38,,,,,,404,,25,,,78,,,502,,62,,,,,40,22,4962,117,,,388,82,,6003,2040,,,,,,,,,,25,,1380,,,,,,228,,,79,,603,,27,,,,188,457,167,,45,531,,,,,,106,226,,,,,7365,49,3601,,1573,,,33,,,1549,,,25,,
Ukraine,Europe,Eastern Europe,804,5050302,199343,156599,2207,,,,,,,,,49416,,,,85967,,,,,256474,,,,,,,,,,,,,1811,,,,,,,,,,,,6854,,,,,,,,,,,,,,,,,,,,,,,,,10678,,,,,,,,,,,67270,1132,,,,,,,,,,,,,,,,,3987,,2232,,,,3920,,,,3880,232148,,,,27921,,20366,1844,,,,,25507,,,,,,,,,,,,,,,,,,,1816,,,,,,,,,,,,,,,,,,,,,,,3216,,,,,156418,,,3422713,,,,,,,,,,,,,,,,,,,,,,,,,1581,,,,,,3887,30677,,,,,,,,,1416,23610,,,,,,,,2861,,,229608,,,12943,,,,,
Northern Europe,Europe,Northern Europe,924,9588814,126731,27136,57899,8989,21533,0,45,11210,575,3523,13098,5034,672,121286,28247,8400,1805,4891,178459,18898,138475,28410,1208,525,3425,438,5694,0,94258,2775,47727,287,3789,34393,266,5179,1355,1827,8219,85115,921,290,326,14773,41294,190719,90833,61,33893,115,9133,1,1171,6173,17117,4694,0,73436,31498,8577,15593,92006,426,6122,1867,7940,31588,3392,192,18587,39875,27711,12309,950,4616,208612,136275,0,86,247,11786,6984,373431,75218,8761,47139,14316,8894,0,0,2132,1626,1432,20094,514,1,989,54763,17046,591984,11682,140506,160874,472441,7719,19065,135241,142601,41282,7235,22491,129896,161,11465,3192,1082,65393,48294,624,4293,13448,49,115647,2333,1413,13647,61147,285,400,28167,0,0,190,34301,0,10350,0,332,1829,1844,7642,32597,4880,12393,2015,16,28395,69971,127,59987,1140,354,154861,0,0,80417,2529,419003,0,907,1060,933,12801,114187,505854,74402,17,1818,34077,9095,13,75717,576676,4166,2855,5626,8085,0,6732,281,1,481,21741,1899,10850,3102,20231,40047,0,42407,2842,310,114016,171430,2,83974,114348,2924,16242,419,1175,111744,24599,26118,2101,67341,10015,1964,1609,0,231,21598,9469,149542,2160,110,1,58215,117051,8970,355502,34793,236636,130,3922,8106,137,7684,63189,0,7,14627,24725,83204
Channel Islands,Europe,Northern Europe,830,70941,1530,604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1371,,,,,,,,,,,,,,,,,,,,,,,,,,,2731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56412,,,,,,,,,,,,,
Denmark,Europe,Northern Europe,208,440383,,,6641,173,924,,1,129,,2,1043,544,3,2115,1652,187,12,88,553,29,396,1501,8,44,0,148,293,,18867,66,2280,,4,1760,39,385,22,162,348,3206,,6,9,,1403,7229,503,0,2522,17,377,1,119,365,665,302,,155,558,306,395,,19,10,103,462,1415,62,,152,775,1384,10897,,23,3802,5231,0,0,6,548,143,31751,1324,,1274,13871,9,0,,182,73,39,100,140,,91,2199,7375,6356,870,12029,17645,1286,,1575,4199,144,1525,1055,96,1203,2,1160,18,38,1689,12571,42,130,194,16,3153,334,38,64,555,5,32,79,0,0,28,128,,694,,11,41,1023,,5157,155,660,48,,820,5694,,648,153,12,838,,,18050,16,10796,,53,8,60,769,6663,19008,943,0,50,8532,188,0,4233,4232,227,,,4,,8,15,1,0,220,107,3736,20,293,530,,504,152,3,11017,1312,,3645,8033,0,440,28,44,20693,2218,1714,16,8184,1976,,121,,9,157,805,31925,10,,,1159,3602,258,15496,902,9906,,213,147,4,498,9301,,,148,441,310
Estonia,Europe,Northern Europe,233,233701,430,85,0,,,,,,,,,645,,,,1525,,,,,13834,,,,,,,,,,,,,,,,,,,87,,,,,,163,,,,,,,,,,,,,,,,94,,,,,,,,,,,,,,1891,151,,,,,1592,1174,,,,,,,,,,,,,,,88,,82,,,,,,,,,,,3968,,,,581,,4292,,,,,,2052,,,,,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,550,,,,,881,,,172571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321,,,381,,,,,,,,,,366,,,,24004,,295,,409,,,1133,,,,,,,,
Faeroe Islands,Europe,Northern Europe,234,4583,38,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,10,,,,,,8,,,,,,7,,,43,,,,,,25,,,,,,,3137,,,,,,,,,,5,,,,,,,,,,,20,5,,,134,,,,,,,,,,,,241,56,3,,,,,,,,,,,2,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153,,,,,,,2,33,69,,,,42,,,48,30,,,,,,,,,,,,35,,,,,,,,,6,,,,,,,,58,,,,47,,,,,,,7,,,,,,,,86,,31,,,,,,,,,,,
Finland,Europe,Northern Europe,246,192169,1417,366,1510,114,542,,2,228,,1,218,47,0,779,399,48,6,10,881,10,131,323,2,4,0,2,89,,406,8,635,,0,793,4,24,6,158,286,1257,0,2,5,,284,4573,,,623,3,55,,38,76,139,242,,96,444,2,684,750,4,2,81,103,588,34,5,38,16373,1080,,,7,,1471,,0,4,309,23,4605,605,,563,,1,,,46,32,5,14,7,1,27,1185,129,2563,230,3040,5101,311,,566,1340,44,870,181,108,559,0,87,19,13,666,382,0,71,106,0,390,53,8,8,289,1,4,25,,,4,31,,336,,3,30,2,,1301,39,507,49,,635,973,,129,66,14,848,,,1197,4,866,,17,6,10,293,1324,1939,246,,9,251,54,,1164,58429,137,0,1,2,0,3,2,0,0,212,81,43,4,74,103,,68,16,2,5970,413,,1191,514,15,0,3,8,28099,736,298,20,4286,62,,33,,1,20,417,3594,12,,1,80,593,56,3528,296,3358,,64,50,1,90,3560,,,28,107,42
Iceland,Europe,Northern Europe,352,25492,,,4,30,24,,0,30,,,20,4,1,75,109,5,3,1,0,2,21,92,2,0,2,,12,,83,,67,,0,106,1,,40,3,3,216,,,,,68,335,,,110,,,,6,2,81,25,,4,122,,2,2637,1,2,13,20,22,6,2,2,81,47,320,,1,153,355,,,,6,12,1387,32,,18,53,,,,30,11,,17,4,,24,110,,213,93,27,32,68,,26,165,13,66,12,8,38,,2,1,,339,25,,0,1,,753,94,2,2,19,,1,3,,,,7,,54,,1,18,,,120,11,0,28,0,56,228,,43,4,0,46,,,921,,20,,4,1,3,56,1056,5895,358,1,2,16,7,,137,406,1,,,,,,,,,3,10,466,,12,13,,120,21,1,1,65,,224,134,,,0,,1716,111,17,4,822,21,,2,,1,3,14,49,1,,,14,118,2,918,16,1606,,7,4,,25,355,,,1,6,9
