Destination,Continent,Region,countryCode,Total,Other North,Other South,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia (Plurinational State of),"Bonaire, Sint Eustatius and Saba",Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Channel Islands,Chile,China,"China, Hong Kong Special Administrative Region","China, Macao Special Administrative Region",Colombia,Comoros,Congo,Cook Islands,Costa Rica,Côte dIvoire,Croatia,Cuba,Curaçao,Cyprus,Czech Republic,Democratic Peoples Republic of Korea,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Faeroe Islands,Falkland Islands (Malvinas),Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See,Honduras,Hungary,Iceland,India,Indonesia,Iran (Islamic Republic of),Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Kyrgyzstan,Lao Peoples Democratic Republic,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia (Federated States of),Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Republic of Korea,Republic of Moldova,Réunion,Romania,Russian Federation,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,State of Palestine,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syrian Arab Republic,Tajikistan,Thailand,The former Yugoslav Republic of Macedonia,Timor-Leste,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom of Great Britain and Northern Ireland,United Republic of Tanzania,United States of America,United States Virgin Islands,Uruguay,Uzbekistan,Vanuatu,Venezuela (Bolivarian Republic of),Viet Nam,Wallis and Futuna Islands,Western Sahara,Yemen,Zambia,Zimbabwe
"China, Macao Special Administrative Region",Asia,Eastern Asia,446,342703,19666,4924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281611,22111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11864,,1566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Democratic Peoples Republic of Korea,Asia,Eastern Asia,408,48458,691,1442,,,,,,,,,,,,202,,,,,152,,,,,,,,,,,,2780,,,,,,,,,331,,,,,,28594,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,1414,,,,,,,,210,,,,,,,,,,,,,,,,,,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,,,,,522,2925,,,,,5358,,,,145,,,,,,,,,,,,,,,,,,,,,,,,153,,,,,,,,,563,,,,,,,,,,,,,,,304,,1028,,,,,,751,,,,,
Japan,Asia,Eastern Asia,392,2043877,10443,73657,,,,,,,,,2678,,,9062,502,,,,8869,,,628,,,,,,,,,182227,,,,,,,3098,,9072,,,,,,652413,,,,,,,,,,,,,,,,526,,,,,1545,,,,,,,,,621,8924,,,,,,5576,1844,,,,,,,,,,,,,,,,22641,27354,3992,,1044,,,2934,,,,,,,,,,,,,,,,,,,,8012,,,,,,,,,1937,,,,,,,,,,,,958,,3125,,,2466,,,418,,11178,,,,,48837,210243,1093,428,,,522486,,,,7549,,,,,,,,,,,,,,,2238,,,,,,,,2068,9240,,,,,1736,971,,,41422,,,,,,,,,,,,,,,14959,,50243,,,,,,72620,,,,,
Mongolia,Asia,Eastern Asia,496,17620,145,459,,,,,,,,,,,,208,15,,,,,,,,,,,,,,,,,,,15,,,,,,133,,,,,,9373,,,,,,,,,,,,,16,561,,,,,,,,,,,,,,,,4,73,,,,,,162,,,,,,,,,,,,,,,10,,98,,,,8,,,19,,369,,187,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,152,12,,,,1643,,,,2670,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,19,,,,4,,,,,,,198,,,,,,,87,,709,,1,,,,246,,,,,
Republic of Korea,Asia,Eastern Asia,410,1327324,10936,32759,,,,,,,,,,,,4082,,,,,13733,,,,,,,,,,,,,,,,,,,30705,,14153,,,,,,750639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1899,,,,,,1465,,,,,,,,,,,,,,,,,7004,33340,,,,,,,,23912,,2065,,,,2747,,,,,,,,,,,,1600,,,,,,,,,,,,18407,,,,,11514,,,13573,,,1810,,,1214,,,,,12276,,,,,,38835,,,,,,,,,8702,,,,,,,,,,,,,,,,,,,,,1574,,,25605,,,,,,,,,26225,,,,,,,,,,,,,,,3906,,68784,,,49862,,,113998,,,,,
South-Eastern Asia,Asia,Eastern Asia,920,9867722,177635,419307,1719,116,462,0,0,76,0,0,148,135,63,32369,503,0,0,111,450637,0,0,533,0,0,0,0,35,0,0,0,347,0,6165,0,0,0,131,821659,0,14453,0,0,0,0,93,709996,62856,22199,125,0,529,0,39,15,0,103,0,0,0,7298,44,1111,0,0,0,459,162,0,0,0,0,0,0,0,0,112,2862,0,0,0,0,0,5791,34,0,153,0,0,0,1008,34,0,0,0,0,0,0,244,53,344315,1257190,595,728,431,0,614,2276,0,57312,11825,0,53,0,171,0,976770,0,134,0,2,2249,0,0,0,0,0,1176590,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,2242549,0,0,220933,8316,0,8186,0,0,192,0,0,1260,408,171350,34,0,60,0,111,56680,110,1025,51,120,44068,0,0,35,97,4,0,0,0,0,0,0,0,0,2936,0,0,0,0,106355,0,0,0,0,1110,813,0,1305,24493,9,63,125,0,1245,1854,2263,0,108374,0,22048,3,0,0,0,568,880,0,0,0,0,0,431,50613,0,71544,0,0,0,0,0,141776,0,0,0,0,1
Brunei Darussalam,Asia,Eastern Asia,96,102733,255,771,,,,,,,,,,,,515,,,,,1234,,,,,,,,,,,,,,,,,,,,,,,,,,,2055,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3081,6165,,,,,,,,204,,,,,,,,,,,,,,,,,,48285,,,,,,,,,,,,,,,,,,,,5344,307,,204,,,,,,,,821,,,,,,13457,,,,,153,,,,,,,,,,,,,,,,,,,1541,,,,,,,,,1234,,,,,,,,,14384,,,,,,,,,,,,,,,2055,,153,,,,,,,,,,,
Cambodia,Asia,Eastern Asia,116,73963,894,2045,,,,,,,,,,,,116,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,1518,116,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,275,,,,,,38,,,,,,,,,,,,,,,,,95,105,,,,,,15,,125,,,,,,,260,,,,,,,,,,,172,,,,,,,,,,,,,,,,,52,,,45,30,,,,,,,,,,41,,,,,,152,,,,,56,,,,30,,,,,,,,,,,,,,,123,,,,,,,,,47,,,,,,,,,30806,,,,,,,,,,,,,,,92,,195,,,,,,36436,,,,,
Indonesia,Asia,Eastern Asia,360,328846,31804,5949,,,,,,,,,,,,10547,,,,,,,,,,,,,,,,,,,,,,,,,,2086,,,,,,70319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11648,,,,,,,,,18391,11648,,,,,,,,,,,2201,,,,,,2201,,,,,,,,,,,,,,,,,,,,,6760,,,,,,,,,,7998,,,,,,3915,,,,,31064,,,,,,,,,,,,,,2201,,,,,21907,,,,,,,,,,,,,,,,2201,,21907,,21907,,,,,,,,,,,,,30446,,11746,,,,,,,,,,,
Lao Peoples Democratic Republic,Asia,Eastern Asia,418,22244,1161,3150,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,1231,,,,,,,,3114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1688,,,,,,,,,,,,,,,,,,,,,,,11634,,,,,
Malaysia,Asia,Eastern Asia,458,2514243,83127,112143,498,,,,,,,,,,,5310,,,,,358432,,,,,,,,,,,,,,6083,,,,,14127,,,,,,,,10368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132699,1070433,,578,,,,,,16450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252292,,,205021,,,2141,,,,,,,,26858,,,,,,21732,,,,,3424,,,,,,,,,,,,,,,,,,,79519,,,,,967,,,,6634,,,,,,,,,8283,,,,,,,,,,,,,,,9852,,,,,,,,87272,,,,,
Myanmar,Asia,Eastern Asia,104,73308,3460,5988,,,,,,,,,,,,,,,,,1024,,,,,,,,,,,,,,,,,,,,,,,,,,,33656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philippines,Asia,Eastern Asia,608,211862,14024,41895,1220,116,462,,,76,,,148,135,63,3993,503,,,111,158,,,533,,,,,35,,,,162,,82,,,,131,39,,5565,,,,,93,35952,256,,125,,529,,39,,,,,,,5753,32,442,,,,459,161,,,,,,,,,112,1204,,,,,,3786,34,,153,,,,1008,34,,,,,,,244,53,10639,3304,586,71,431,,614,1731,,13749,177,,53,,171,,287,,134,,,48,,,,,,793,,,,,,,,,145,,,,,,,,421,,,68,483,,383,,,192,,,653,408,499,34,,60,,111,,110,60,51,120,6906,,,35,67,,,,,,,,,,733,,,,,820,,,,,,813,,1305,172,,62,125,,605,1033,62,,340,,141,,,,,568,879,,,,,,431,4282,,35564,,,,,,413,,,,,
Singapore,Asia,Eastern Asia,702,2543638,40801,241811,,,,,,,,,,,,10129,,,,,80747,,,,,,,,,,,,,,,,,,,,,4700,,,,,,448566,61969,22199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150082,163237,,,,,,,,,,,,,,,,,,,,,,,,,,1123654,,,,,,,,,,,,,,,,,,,,,,,3938,,,,,,,,129253,,,,,,15392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10730,,,,,,,,,19269,,,,,,,,,,,,,,,,,17161,,,,,,,,,,,
Thailand,Asia,Eastern Asia,764,3913258,422,645,1,,,,,,,,,,,1196,,,,,1022,,,,,,,,,,,,,,,,,,,805272,,606,,,,,,100320,,,,,,,,15,,,,,,0,12,669,,,,,1,,,,,0,,,,,1178,,,,,,1967,,,,,,,,,,,,,,,,,7928,660,9,79,,,,530,,6550,,,,,,,969267,,,,2,,,,,,,1195,,,,,,,,,,,,,,,,,1978348,,,8140,736,,1352,,,,,,607,,2084,,,,,,1203,,652,,,660,,,,,4,,,,,,,,,2,,,,,623,,,,,143,,,,5597,9,1,,,640,821,,,,,,3,,,,,1,,,,0,,,2767,,3493,,,,,,5825,,,0,,1
Timor-Leste,Asia,Eastern Asia,626,10834,139,1155,,,,,,,,,,,,509,,,,,125,,,,,,,,,,,,185,,,,,,,,,,,,,,,1123,,,,,,,,,,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5426,,,,,,,,,,,,,,,,,,,,,,,,,,162,,,,,,,,,,,,,,,,,,,,,,,168,,,,,,,,230,,,,,,716,,313,,,,,,,,,,,,,,,,,,,,,,71,,,,,,,,,,,,,,,,,,145,,,,,,,,,,,,,,,,,68,,,,,,196,,,,,
Viet Nam,Asia,Eastern Asia,704,72793,1548,3755,,,,,,,,,,,,37,,,,,7895,,,,,,,,,,,,,,,,,,,990,,1454,,,,,,3005,,,,,,,,,,,,,,1503,,,,,,,,,,,,,,,,,205,,,,,,,,,,,,,,,,,,,,,,,1938,7860,,,,,,,,1843,,,,,,,6956,,,,,,,,,,,128,,,,,,,,,,,,,,,,,11187,,,2315,,,,,,,,,,,591,,,,,,113,,,,,1805,,,,,,,,,,,,,,,,,,,1751,,,,,,,,,79,,,,,,,,,11552,,,,,,,,,,,,,,,1119,,3164,,,,,,,,,,,
Southern Asia,Asia,Southern Asia,5501,14103682,148269,498836,3975270,0,0,0,0,0,0,21664,0,2479,0,1253,20,12007,0,30550,3225525,0,0,0,0,0,0,35614,0,0,0,0,14919,0,25388,0,0,0,0,19642,0,2022,0,0,0,0,0,208828,0,0,0,0,0,0,0,0,0,0,0,245,0,0,0,38,0,0,0,0,176,0,0,0,0,0,0,0,172,60,1579,0,0,0,0,0,2996,0,0,88,0,0,0,0,0,0,0,0,37,0,0,0,0,2559142,159404,4109,86311,0,0,54,5383,0,15566,269,2204,2380,0,7779,0,88155,0,732,0,0,39,0,0,0,0,0,246994,1563,0,0,0,0,0,296,0,0,0,0,0,0,0,0,0,254427,0,0,583057,20,0,162,0,0,646,0,0,14426,322,1485243,0,0,0,0,0,1448,0,189,0,268,625,0,0,0,1494,0,0,0,0,0,0,0,0,0,5847,0,0,25,0,14512,0,0,0,0,0,255,0,35,165300,0,0,0,0,178,423,72,15031,11017,0,0,0,0,0,0,0,2596,4901,0,0,712,0,13620,39717,0,49539,0,0,751,0,0,28087,0,0,0,680,0
Afghanistan,Asia,Southern Asia,4,382365,4554,13660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15031,,,,,,,,,,,,,,,,,,,,,751,,,,,,,,
Bangladesh,Asia,Southern Asia,50,1422805,71715,177315,,,,,,,,21664,,,,,,,,30160,,,,,,,,,,,,,14919,,,,,,,19642,,,,,,,,177772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34431,157862,,,,,,,,13763,,,,,,,88155,,,,,,,,,,,233561,,,,,,,,,,,,,,,,,201346,,,39059,,,,,,,,,14311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9583,,,,,,,,,,,,,,,,,,10548,,,,,,,,,,,,,,,33470,,46008,,,,,,27521,,,,,
Bhutan,Asia,Southern Asia,64,51106,2938,979,,,,,,,,,,,,27,,,,,52,,,,,,,,,,,,,,,,,,,,,37,,,,,,906,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,,,30,,,,,,27,,,,,,,,,,,,,,,,,44732,,,,,,,13,,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,717,20,,24,,,,,,,,22,,,,,,19,,,,,33,,,,,,,,,,,,,,,,,,,18,,,,,,,,,33,,,,,23,24,,,61,,,,,,,,,,,,,,,36,,136,,,,,,,,,,,
India,Asia,Southern Asia,356,5240960,17028,85142,8086,,,,,,,,,,,663,,,,,3171022,,,,,,,6647,,,,,,,25388,,,,,,,1642,,,,,,7107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,,1142,,,,,,2147,,,,,,,,,,,,,,,,,,820,1706,498,,,,,,716,,2204,2380,,6080,,,,,,,,,,,,,12442,199,,,,,,296,,,,,,,,,,50587,,,542947,,,,,,646,,,,,1106212,,,,,,,,156,,,,,,,1348,,,,,,,,,,4476,,,,,4229,,,,,,,,,155195,,,,,,,,,,,,,,,,,105,,,,712,,11986,4866,,2722,,,,,,566,,,,680,
Iran (Islamic Republic of),Asia,Southern Asia,364,2726420,49963,192329,2348369,,,,,,,,,2479,,,,12007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2447,4901,,,,,,,,,,,,,,,,,,,
Maldives,Asia,Southern Asia,462,94086,145,5260,,,,,,,,,,,,102,20,,,,53565,,,,,,,,,,,,,,,,,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,,,115,,,,,,279,,,,,,,,,,,,,,,,,22120,,,,,,,369,,138,,,,,,,,,14,,,,,,,,,96,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,167,,,,,,1429,,,,,,,,,,,,,,,,,,,,,,,,89,,,,,,,,,9448,,,,,29,117,,,139,,,,,,,,,,,,,,,190,,79,,,,,,,,,,,
Nepal,Asia,Southern Asia,524,518278,656,20536,,,,,,,,,,,,,,,,,233,,,,,,,28740,,,,,,,,,,,,,,,,,,,,20308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,Asia,Southern Asia,586,3628956,744,2285,1618687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000908,408,2301,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,Asia,Southern Asia,144,38706,526,1330,128,,,,,,,,,,,461,,,,390,653,,,,,,,227,,,,,,,,,,,,,,245,,,,,,2401,,,,,,,,,,,,245,,,,,,,,,127,,,,,,,,,60,292,,,,,,543,,,88,,,,,,,,,37,,,,,10460,314,102,39,,,54,5001,,822,269,,,,1699,,,,718,,,39,,,,,,895,1364,,,,,,,,,,,,,,,,,,,334,,,109,,,,,,115,322,803,,,,,,,,33,,268,592,,,,146,,,,,,,,,,1371,,,25,,593,,,,,,255,,35,,,,,,126,282,72,,269,,,,,,,,44,,,,,,1634,1155,,594,,,,,,,,,,,
Western Asia,Asia,Western Asia,922,38119524,762149,1134878,395295,3634,46730,0,0,0,0,0,39576,152616,0,9796,19975,121990,0,12187,2824948,0,32856,15148,0,10,0,0,13,0,2516,10,9453,75,32,506394,0,5,0,0,64,11583,0,17,7242,0,3482,16580,97,0,2975,0,0,0,58,0,343,81,0,10572,1915,1633,835,5535,5,0,13,10,2668823,13,0,27944,1107,224658,0,0,5,2536,91717,0,0,0,0,124917,304665,266,5,90120,0,0,46,0,0,0,0,0,5,0,5,14173,79,8211884,1803604,94770,524639,1459,0,68119,8941,17,2210,531788,34166,266,0,94160,8791,5,4929,211142,0,0,21892,0,6434,57,10,10,613,0,0,79,0,0,273,13,0,2825,0,0,190,0,0,177411,13,202833,5,0,602948,32326,0,460,13,10,34285,0,0,3836,10268,2798650,0,22,0,10,2529,1521512,66261,295,5,15739,817,16835,0,131210,292395,0,0,0,0,0,0,0,0,0,43527,75,2883,10,5,234,0,490,163,0,261834,17609,15084,3599,681526,2992591,574066,5,76,7154,14895,4484339,4255,21146,144659,0,0,0,0,17,33931,95687,7786,0,0,22,171204,64753,125843,384,128649,0,6426,56124,0,516,115,0,0,908966,151,341
Armenia,Asia,Western Asia,51,191199,9535,11920,,,,,,,,,,,,,,87675,,,,,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40897,681,,,1096,,,,,,,,,,,,,,,,8733,,,,,,,,,849,,,,,,,915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2828,,,,,,,,,,581,875,,,,2645,,,,,,,1061,,,,,,,,
Azerbaijan,Asia,Western Asia,31,264241,830,1660,186,,,,,,,,,148503,,,,,,,,,459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486,,,,,,,,,,,51141,285,,,,,,,,,,,,,,,,,,,1530,,,,,,,,,3621,,,,2556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283,,,28760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249,,,,,,,,,2121,1724,,,,2817,,,,,,,17030,,,,,,,,
Bahrain,Asia,Western Asia,48,704137,2329,5435,656,,,,,,,,,,,,,,,,78396,,,,,,,,,,,,,,,,,,,,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,80889,,,1550,,678,,,,,2027,,,,,,,,,,,,,,,,,,,,,,,302635,22513,,,,,,,,,14493,,,,5409,,,,4508,,,,,,,,,,,,,,,,,,,,,,,,648,,,,,3789,213,,,,,1952,,,,,74710,,,,,,48059,,,,346,,,,,,,,,,,,,,,408,,,,,,,,,,519,,849,,9841,4671,7522,,,,,3044,,1159,,,,,,,468,2170,,,,,,4041,1657,,1120,,,,,,,,,15003,,
Cyprus,Asia,Western Asia,196,196167,1254,416,10,309,39,0,,,,,93,1309,,3319,394,39,0,120,725,,378,291,0,10,0,,13,,76,10,66,,5,6857,,5,,0,64,1676,,17,,,53,1783,,,140,,,,5,,93,39,,,752,37,762,188,5,0,13,10,5776,13,,5,32,90,,,5,551,1021,0,,,,17026,2893,93,5,26409,,,,,0,0,,,5,,5,384,37,3062,193,1340,350,865,,426,537,17,93,492,265,93,,259,27,5,183,3067,,,254,,103,13,10,10,50,,,37,,0,,13,,71,,,,,,71,13,50,5,,64,537,,103,13,10,341,,,223,71,579,,22,,10,37,8027,788,71,5,13,10,1048,,6024,14485,0,,,,,0,,,,259,10,2822,10,5,37,,151,17,,13,5532,,174,11001,404,579,5,,1016,421,3628,10,291,22,,,,,17,39,682,13,,,22,3650,169,40547,162,3542,,5,81,,71,71,,,17,151,341
Georgia,Asia,Western Asia,268,168802,1840,1821,,,,,,,,,,1980,,,,3891,,,,,8272,,,,,,,,,,,,,,,,,,,,,,,,,228,,,,,,,,,,,,,,1479,,,,,,,,,,,477,,,,,,,,,,,,1515,,,,,,,,,,,,,,,,,,,,,,,,,,,,10763,,,,1720,,752,,,,,,2202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2673,,,,195,2213,,400,92937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1834,,,,,,,,,875,833,,,,22263,,,,,,,7639,,,,,,,,
Iraq,Asia,Western Asia,368,353881,641,25223,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14364,,,806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232,,14406,,,,,,,,10336,,,,400,,,,1522,,,,,,,,,,,,,,,200,,,,,,,,,586,,,,,,,,,,,,,,,,682,,,,,,,,,,,,,,,273,,,,,,,,,,674,,,,,,,,,,414,,295,,,12051,3792,,,,,246556,,,,,,,,,312,17515,,,,,,288,,,,,,,,,,,,2001,,
Israel,Asia,Western Asia,376,2011727,581297,24403,2539,,45680,,,,,,39343,,,3266,5064,13529,,,,,23119,5993,,,,,,,,,8932,,,16633,,,,,,8132,,,,,3386,600,,,2762,,,,,,,,,,,,,1916,,,,,21100,,,,,80474,,,,308,41847,,,,,9317,23656,,,3085,,,,,,,,,,,,12495,,18965,,52322,67791,,,,5225,,,,13632,,,,2519,,3931,6232,,,17273,,3869,,,,,,,,,,,,,2601,,,,,,163113,,,,,,5110,,,,,,,,,,,,,,,2440,,59286,,,,,10911,,103678,114630,,,,,,,,,,,,,,,,,,,,,11721,,1890,,,,,,688,3853,9483,1885,,,,,,,,23543,27960,2301,,,,135112,,21869,,79082,,6378,22316,,373,,,,30869,,
Jordan,Asia,Western Asia,400,3112026,739,2223,66,,363,,,,,,,28,,264,123,,,449,12266,,,77,,,,,,,64,,111,,27,53,,,,,,344,,,28,,,9777,41,,27,,,,,,28,,,139,26,89,,53,,,,,138939,,,79,,81,,,,,417,,,,,,756,29,,65,,,,,,,,,,,,619,,6237,10995,100,35875,55,,1657,326,,109,,21,,,794,,,,1940,,,1028,,,,,,299,,,,,,73,,,,,,,,,631,,26,,,192,210,,67,,,28,,,46,672,3435,,,,,,4056,86,,,236,100,39,,286,629,,,,,,,,,,5314,,61,,,,,25,,,80,61,292,322,13175,2142755,2372,,,95,210,700266,,109,93,,,,,,274,1083,,,,,418,221,853,,2763,,,,,33,,,,2513,,
Kuwait,Asia,Western Asia,414,2866136,23379,91118,2669,,,,,,,,,,,,,,,1297,350229,,,,,,,,,,,,,,,,,,,,,,,,1305,,,,,,,,,,,,,,,,,,,,,,,,387993,,,4725,,3595,,,,,4810,,,,,,,,,,,,,,,,,,,,,,,1061758,99485,,,,,,,,,50399,,,,,,,,11532,,,,,,,,,,,,,,,,,,,,,,,,2795,,,,,22678,980,,,,,4441,,,,,312434,,,,,,181462,,,,623,,,,,,,,,,,,,,,2077,,,,,,,,,,3168,,1726,,36556,14253,45525,,,,,21340,,3755,,,,,,,1784,12297,,,,,,24662,9394,,4763,,,,,,,,,65129,,
Lebanon,Asia,Western Asia,422,1997776,397,1216,,,,,,,,,,,,,,,,111,3046,,,,,,,,,,,,,,,,,,,,,,,,,,,2428,,,,,,,,,,,,,,,,,,,,,83312,,,,,,,,,,104,,,,,,188,,,,,,,,,,,,,,,154,,1548,2729,,120668,,,412,,,,482,,,,197,,,,,,,255,,,,,,,,,,,,,,,,,,,,,157,,,,,,,,,,,,,,,167,852,,,,,,1007,,,,,,,,,157,,,,,,,,,,1319,,,,,,,,,,,,72,,3271,515550,589,,,,,1255494,,,,,,,,,,268,,,,,104,,212,,686,,,,,,,,,624,,
