Destination,Continent,Region,countryCode,Total,Other North,Other South,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia (Plurinational State of),"Bonaire, Sint Eustatius and Saba",Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Channel Islands,Chile,China,"China, Hong Kong Special Administrative Region","China, Macao Special Administrative Region",Colombia,Comoros,Congo,Cook Islands,Costa Rica,Côte dIvoire,Croatia,Cuba,Curaçao,Cyprus,Czech Republic,Democratic Peoples Republic of Korea,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Faeroe Islands,Falkland Islands (Malvinas),Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See,Honduras,Hungary,Iceland,India,Indonesia,Iran (Islamic Republic of),Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Kyrgyzstan,Lao Peoples Democratic Republic,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia (Federated States of),Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Republic of Korea,Republic of Moldova,Réunion,Romania,Russian Federation,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,State of Palestine,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syrian Arab Republic,Tajikistan,Thailand,The former Yugoslav Republic of Macedonia,Timor-Leste,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom of Great Britain and Northern Ireland,United Republic of Tanzania,United States of America,United States Virgin Islands,Uruguay,Uzbekistan,Vanuatu,Venezuela (Bolivarian Republic of),Viet Nam,Wallis and Futuna Islands,Western Sahara,Yemen,Zambia,Zimbabwe
Iceland,Europe,Northern Europe,352,35091,,,6,40,24,,0,40,,,27,5,1,88,146,7,4,1,0,2,41,106,2,0,1,,12,,147,,106,,0,138,1,,42,4,4,236,,,,,83,493,,,157,,,,5,3,151,36,,5,159,,2,2972,1,2,21,26,28,11,3,3,140,63,331,,2,186,453,,,,7,20,1734,45,,26,65,,,,33,14,,20,7,,33,157,,278,110,36,49,82,,32,222,17,88,12,15,53,,2,1,,658,31,,0,2,,1474,112,2,3,29,,1,4,,,,7,,69,,1,26,,,155,14,0,37,0,96,303,,49,5,0,59,,,1005,,27,,6,0,3,73,1436,10299,619,0,2,0,13,,207,304,1,,,,,,,,,3,14,318,,13,14,,236,30,1,1,67,,294,165,,,0,,1885,148,19,4,1084,32,,2,,1,3,16,62,1,,,22,214,2,1115,21,1889,,8,5,,37,490,,,1,7,10
Ireland,Europe,Northern Europe,372,730542,,,145,291,576,,2,470,1,2,320,52,7,6462,767,49,26,80,3164,18,598,1603,2,33,56,7,17,,627,78,10075,1,16,1932,9,47,4,11,339,5211,24,8,10,,139,12416,1847,,,0,2466,,11,130,495,81,,282,5953,128,51,959,1,1,10,38,521,26,0,37,2686,151,3,4,14,946,10912,,1,4,56,250,14065,493,38,623,1,14,,,122,49,1,28,4,,12,8033,37,19348,125,436,443,,,215,7743,117,518,109,254,472,0,197,31,33,21660,130,38,105,430,2,37759,153,12,74,4098,2,28,364,0,,8,3163,,299,0,7,311,0,1,268,38,63,37,,133,4875,7,2223,16,126,21433,,,299,48,9025,,16,13,26,124,14989,124820,2434,,34,189,3707,,19499,6432,78,7,2,7,0,2,13,0,,420,22,0,11,192,211,,11589,206,2,520,8794,,7588,233,66,576,12,21,1829,541,112,21,524,641,3,112,,1,109,98,479,4,1,,146,4468,197,249392,122,30043,,54,90,1,125,622,,1,30,333,3033
Isle of Man,Europe,Northern Europe,833,43447,1366,704,,,,,,,,,,,,356,,,,,,,,,,,,,,,,,,,,,,,,,,198,,,,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577,,,,,,,,,,,,,,,,,,,,,,,,,,,37521,,265,,,,,,,,,,,
Latvia,Europe,Northern Europe,428,313786,,,25,7,17,,1,2,0,0,22,922,0,166,142,2433,,0,8,0,54799,116,,0,,,,,6,,37,,,538,,0,1,0,2,148,,1,,,5,230,,,10,,1,,1,2,6,57,,22,249,14,,288,,,1,0,42,,,0,3442,,,,,277,331,,,,0,1614,3097,,,34,1,,,,0,,,,,,,244,40,102,3,38,11,761,,117,317,1,15,7,7058,3,,3,987,,,48,,,6,0,20226,13,0,0,4,,1,10,,,,0,,45,,,128,,,11,0,,,,14,134,,14,0,,12,,,192,,35,0,0,,1,8,5,1233,52,,0,37,2039,,310,163606,0,,,,,,,,,2,,6,,1,5,,56,11,,5,13,2,196,40,1,1,,,449,91,20,669,13,,,0,,,2,2,106,714,,,2,39933,9,1369,1,712,,2,2296,,35,10,,,0,,4
Lithuania,Europe,Northern Europe,440,160772,144,254,24,,,,,,,,67,678,,44,60,1031,,,,,41370,205,,,,,,,,,70,,,83,,,,,,36,,,,,,60,,,,,,,,,,,,33,94,,,354,,,,,56,,,,958,,,,,101,335,,,,,723,1786,,,57,,,,,,,,,,,,115,54,,,82,,1465,,39,338,,28,,5366,,,,455,,6670,52,,,,,,,,,,,,,,,,,,,,,75,,,,,,,,,131,,,,,28,,,1142,,63,,,,,,,2633,59,,,,710,,213,70305,,,,,,,,,,,,,,,,,34,,,,,,658,,,,,,307,50,,392,,,,,,,,,75,289,,,,14475,27,3901,,719,,26,1133,,,40,,,,,
Norway,Europe,Northern Europe,578,526799,601,9222,8864,438,1117,,,379,,,811,196,,1794,1307,368,14,25,718,20,683,1306,,18,,233,424,,12989,112,3605,,29,2055,23,897,383,328,549,2800,,,23,,6336,8852,988,87,4823,,1694,,247,285,2742,720,,121,1354,42,147,22651,34,,563,585,728,156,,4839,1999,5170,813,,40,6611,4635,,,,1015,208,24853,1539,,855,256,,,,390,164,22,86,30,,95,2153,4862,8243,1256,13086,20604,706,,713,2279,145,1203,301,649,1504,,317,141,85,2748,1680,,897,287,26,9869,123,444,97,595,,39,62,,,19,173,,843,,,96,304,,4881,139,2433,81,,724,7271,,527,156,35,1012,,,,35,17220,,52,,137,1170,13458,49518,1107,23,32,7082,303,,4390,13813,533,,,,,,,,,371,177,2295,,468,595,,2048,188,,18002,1169,0,2684,8751,2668,1069,39,,41781,1879,1428,92,13089,2137,,95,,,335,859,10475,57,,,839,2463,244,16868,844,16046,,188,303,,631,12958,,11,170,468,228
Sweden,Europe,Northern Europe,752,1384929,91831,902,14420,1281,2575,,,716,,,2868,1672,,3369,5829,2107,27,70,6289,115,2049,1904,,78,,30,3762,,56183,82,6005,,,6652,72,2599,351,494,1366,3100,,80,54,,28378,25107,593,,10531,,637,,362,709,6277,2339,,538,1274,86,2246,45548,104,46,574,1992,3718,2677,35,10301,10010,13822,,,56,169521,7944,,,12,3886,859,48158,1927,,11381,,45,,,760,339,120,127,135,,330,15339,4728,17863,2198,62120,121761,1950,,2339,7804,280,2963,2848,1227,2424,,1459,559,482,4686,24116,26,873,1364,,6735,238,89,79,1384,12,102,130,,,44,174,,2015,,29,830,419,,7391,333,1403,90,,708,8700,,1011,649,30,2997,,,43430,37,10265,,263,25,180,6738,9826,70253,2936,,74,10398,446,,19741,15511,397,,,30,,,26,,,1658,534,5324,63,687,772,,1213,983,,37846,2023,,6763,6722,3444,1766,32,25,,3061,20758,213,31378,4752,,309,,27,293,4065,42527,215,,,3013,4741,742,20839,1416,17179,,2247,2385,,865,14584,,,605,405,442
United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,826,7604583,31964,12060,60757,13075,23879,,57,13988,520,3558,10094,1594,603,120868,19315,2783,1844,5573,204858,18045,4215,25941,1294,603,4097,412,3602,,7540,3128,49898,261,5102,46176,212,4291,1139,1162,9801,76921,814,153,331,17753,6830,162564,106808,,24649,138,8511,,693,7598,8038,2373,,75498,37035,16643,18668,22230,434,6100,1323,8388,29985,846,279,16941,8333,14825,380,863,6013,12752,133406,,77,351,10856,3017,286819,91540,10643,35339,53,8910,,,934,2252,2290,20881,304,,609,49996,1981,691279,9208,81080,72047,447993,9426,17454,135115,153842,35720,5627,4837,134474,163,12511,1008,639,58790,15247,758,3422,15742,29,104022,1862,998,15908,66922,359,366,28270,,,207,40167,,9348,,383,1621,1001,6969,20936,5670,11629,2359,28,48686,60965,109,59885,361,193,192508,,,16233,3055,481113,,685,1069,727,6933,124236,625807,88094,,2409,6024,3043,13,79580,37824,4257,2597,5401,8756,,7129,207,,915,32177,1902,8019,3453,22504,40369,,60334,2046,325,98604,194701,,81162,123509,,17588,425,1421,31204,19101,8858,405,42184,2823,1788,1552,,267,22579,5882,89865,699,99,,58257,20842,10962,,34441,188843,120,1311,2550,150,8754,28868,,,17273,27503,118337
Southern Europe,Europe,Southern Europe,925,16154120,25957,15451,13481,969404,84238,0,6041,143709,11,53,359142,26379,1,54001,46561,1784,169,117,118890,97,38600,97815,54,3023,8,37,231959,0,913942,52,357996,1,55,285682,12847,1244,63185,1426,17859,55273,0,785,677,2,77653,371389,116,1760,416736,112,7581,0,4696,28970,405766,138517,0,23285,25757,328,9517,16353,152,1291,180038,585460,144452,20540,21868,14504,2919,35910,1,0,76,14467,446184,0,10,1162,20355,108263,640469,62328,5,54751,3,531,0,0,8633,20246,32406,193,1352,178,29276,26560,1330,189573,5904,21679,9749,19453,5,7788,121035,643,14932,6229,33591,5569,5,1214,2141,505,6992,12570,31,2977,38972,437,25187,10075,2921,617,1272,37,27987,2376,5,0,11971,9773,0,54372,90,1897,650,97440,80,1194536,64108,537,213,2,4888,69769,0,2467,14231,1389,96631,0,0,17704,77,175492,199,5592,64,82852,314595,192447,212085,155207,0,1259,7974,212263,0,1822009,207017,1131,4,6,82,1,27,527,1938,16088,1949,143636,173591,1046,2808,1126,0,24458,40206,4,13584,25428,0,75482,86590,1585,5504,255,569,33684,287685,18745,340,12434,155980,1817,5717,0,21,379,111449,80881,382,0,65,1329,367048,732,436521,2362,126586,0,92742,12314,96,219297,6632,1,0,387,1372,2689
Albania,Europe,Southern Europe,8,52784,4693,1152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32054,,,,,,,,,,,,,,,,,,,,,9025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542,,,,,,,1990,,,,,,,,,2408,,,,,,,,,,,
Andorra,Europe,Southern Europe,20,52053,1882,627,,,,,,,,,819,,,70,,,,,,,,231,,,,,,,,,,,,,,,,,,,,,,,230,,,,,,,,,,,,,,,,,121,,,,,,,,,,,,,,,4796,,,,,,392,,,,,,,,,,,,,,,,,,,,,,,,527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556,,,,,,257,,,,,,,,,,,,,,,,443,,13686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25929,,,,,,53,87,,,,,,,,,,,,,,,,,,1125,,100,,122,,,,,,,,,
Bosnia and Herzegovina,Europe,Southern Europe,70,38792,474,477,,,,,,,,,,,,,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12849,,,,,,,,,,,,,,,,,,,,,,175,,,,,,558,,,,,,,,,,,,,,,161,,,,,,,,,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409,179,,,,,,,,,,,,10280,,,,,3409,1973,,,,,,,,,,,,,,,,3097,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croatia,Europe,Southern Europe,191,573248,14860,4954,,172,56,,,,,,199,,,1585,5115,,,,,,93,373,,,,,32,,402318,,192,,,303,,,,,,998,,,,,125,443,,,45,,,,,,,,,,943,,,101,,,,,245,,,,20,,,,,39,1749,,,,,,33561,,,146,,,,,,,,,,,,1037,,67,27,48,81,53,,55,3120,,56,68,67,,,,,,27,65,,,149,,26,31,,,,,,,,,,,,39,,,,6142,,29,,,,,,804,,115,,,29,,,112,,,,,,,85,75,732,50,,,27,113,,496,1303,,,,,,,,,,,,51856,,,,,640,19463,,,202,,187,,43,66,,,624,2990,179,,,9992,,,,,,,85,,,,,753,,666,,1606,,,,,55,,,,,46,
Gibraltar,Europe,Southern Europe,292,10369,1325,852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1942,,,,,,,,,,,,,,,,,,,,,,,,,5317,,,,,,,,,,,,,
Greece,Europe,Southern Europe,300,1269749,,,6470,446942,1126,0,4,9,11,30,655,14600,1,20667,2302,518,23,24,10027,11,1489,5236,5,8,8,2,24,,450,8,2265,1,,74491,81,136,14,22,472,12887,0,402,19,2,375,3470,0,,408,75,1445,0,39,118,438,360,,22081,4527,35,214,921,40,19,578,86,28887,51,1,286,132,2473,1,,1,788,6842,0,10,8,51,85216,116849,610,5,,3,2,0,0,31,186,0,11,39,0,51,1766,55,10375,453,1947,3731,603,5,728,6441,12,520,831,27573,464,,143,560,42,360,2097,0,32,655,10,557,142,133,,64,3,30,92,0,,121,39,,405,,46,8,,80,2121,66,20,8,,51,3828,,502,164,25,2920,,0,528,5,31981,192,160,4,81,297,8656,16007,332,0,1127,216,10269,0,47206,55380,99,4,2,,1,7,459,1,7,435,654,4478,25,179,84,,882,133,0,758,7061,,1207,908,1023,1896,9,22,5538,3779,7198,99,386,2217,222,14,0,,18,650,34223,119,,11,143,19883,88,18067,404,23340,0,115,8388,73,1049,215,1,0,28,244,429
Holy See,Europe,Southern Europe,336,799,483,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Europe,Southern Europe,380,5787893,,,6567,447510,22467,,130,1869,,23,73170,1256,,19847,16328,709,93,50,97019,50,32377,46385,24,2566,,35,15695,,11104,44,104189,,32,57681,11655,1007,6159,1322,11455,25536,,238,563,,12425,200400,,,39525,37,3384,,1508,25551,24705,33463,,650,10401,125,6086,3237,89,337,42262,88314,108471,12462,121,13591,1382,30396,,,44,2827,134380,,,384,1515,12224,219975,46540,,17402,,16,,,2135,3898,782,74,703,178,2323,12887,207,136380,3158,14431,3888,3628,,3882,,346,8284,2990,3850,3640,5,543,1326,260,3199,7085,31,2006,36216,132,5645,4798,2382,171,613,34,4176,1928,5,,677,9497,,8825,13,1617,275,2285,,425165,857,441,93,2,1775,13032,,901,1175,1060,56249,,,1981,52,84778,7,1021,32,2636,116018,143432,118621,6414,,80,3930,166791,,1021438,80736,778,,4,22,,20,68,1913,74,962,84801,45573,978,1377,567,,10994,4698,4,11554,5656,,31824,85078,391,2914,50,36,6410,198136,6057,186,9864,73021,79,5151,,21,167,107653,20487,206,,6,967,222203,370,64975,1604,54217,,7499,2509,23,48962,5257,,,263,874,881
Malta,Europe,Southern Europe,470,33084,23,757,,72,49,,,,,,10,26,,3939,103,,,,14,,27,155,,,,,,,153,,90,,,842,,,,,,1699,,,,,,333,,,,,,,,,68,,,42,76,,,122,,,,,436,,,487,,319,,,,74,401,,,,,38,915,63,,72,,,,,,,,,,,,134,,245,21,28,77,254,,11,1364,,43,37,,31,,54,,,72,60,,,746,,42,,,,37,,,,,,,,,,,,,,,208,,,,,,396,,40,,35,317,,,62,,170,,,,,26,446,232,54,,,,32,,631,883,,,,,,,,,,25,,513,,,29,,95,20,,965,162,,141,16,50,218,,,433,97,245,,100,28,,,,,12,300,214,,,,,268,24,9684,,1199,,,19,,,,,,,,34
Montenegro,Europe,Southern Europe,499,78507,128,254,,2015,,,,,,,,,,122,245,,,,,,,,,,,,,,34300,,,,,70,,,,,,66,,,,,,,,,,,,,,,14529,,,,115,,,93,,,,,,,,,,,,,,,397,,,,,,1785,,,50,,,,,,,,,,,,45,,,,,,,,,186,,,,,,,,,,,,,,,,,96,,,,,,,,,,,,,,,,,,,,,,,,138,,,,,,,,,,,,,,,,,94,,,,,,,101,823,,,,,,,,,,,,17454,,,,,54,1438,,,,,,,,,,,144,202,,,,2949,,,,,,,79,,,,,135,,98,,302,,,,,,,,,,,
Portugal,Europe,Southern Europe,620,762825,809,2274,,44,203,,329,137826,,,1165,89,,1061,445,58,,,1297,,834,3017,,29,,,188,,37,,118415,,,4568,,,52513,,65,6417,,,,,172,9227,116,1760,568,,419,,,114,72,1431,,26,218,65,1603,349,,,59,394,370,76,194,,112,27,,,,295,80086,,,499,101,943,23733,170,,165,,,,,27,3970,25070,,,,,352,25,6889,218,180,37,1377,,299,2405,23,273,25,769,90,,,,,182,65,,25,25,179,322,3463,23,403,43,,100,38,,,35,,,234,,,,69,,1736,61946,,,,468,3493,,39,,,235,,,292,,1708,,30,,48,252,419,859,,,,113,17400,,20079,5006,,,,,,,,,15804,,1833,46,,48,25,,82,50,,,9728,,13976,23,,,,511,709,14276,23,,241,241,1516,66,,,,121,262,,,,24,41047,,16215,61,6137,,198,776,,21323,48,,,,,1010
San Marino,Europe,Southern Europe,674,4399,98,109,,30,,,,,,,69,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,109,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,,
Serbia,Europe,Southern Europe,688,826066,87,572,,478,55,,,,,,51,162,,691,7160,,,,,,138,223,,,,,,,343743,,87,,,1161,,,,,,627,,,,,,1804,,,,,,,,,289781,30,,177,526,,,188,,,,,79,,,,,,,,,35,5513,,,,,50,16455,30,,936,,,,,,,,,,,,1842,,302,33,67,181,54,,112,1968,,40,102,100,,,69,,,,47,,,383,,29,93,,,,,,55,,,,,,27,,,,72867,,34,,,,,,770,,25,,,,,,142,,,,,,,51,45,680,40,,,27,236,,3691,3012,,,,,,,,,,,,,,,,,488,11183,,,145,,162,,78,,,,1219,2922,126,,,47797,,,,,,41,397,30,,,,1304,25,662,,1316,,,82,,38,,,,,59,29
Slovenia,Europe,Southern Europe,705,253786,132,262,5,104,37,,,,,,449,,,426,5938,,,,,,112,398,,,,,,,111632,,85,,,515,,,,,7,425,,3,,,30,794,,,32,,,,,,60310,44,,,361,,,50,,,163,,98,,,,19,,,,,31,1774,,,,,,13324,20,,85,,,,,,,,,,,,488,,90,27,58,60,29,,42,4688,,78,77,48,17,,,,,23,26,,,49,,35,54,,,,,,,,,,,,41,,,,2997,,19,,,,,,417,,24,,,29,,,,,19,,,,,39,68,412,39,,,20,311,,306,1006,,,,,,,,,,,,23127,,,,,468,,,,37,,114,,,14,,,421,1503,37,,213,15547,,,,,,40,98,,,,,1499,,568,,722,,,33,,44,,,,,,
Spain,Europe,Southern Europe,724,6280065,400,1993,439,1807,60245,,5578,4005,,,282555,10246,,5593,8714,499,53,43,10533,36,3530,41797,25,420,,,216020,,2162,,132649,,23,145061,1111,101,4499,82,5860,5698,,142,95,,64296,154918,,,376158,,2333,,3149,3187,1691,103189,,309,8540,103,1614,11171,23,935,136976,496666,4053,7951,21552,140,1254,2695,,,31,10378,210047,,,271,18688,9792,212883,14895,,3625,,513,,,6440,12192,6554,108,610,,26902,7773,1043,35225,1967,4920,1694,13455,,2659,87330,262,5638,2099,1184,1327,,405,255,203,3129,3125,,914,749,116,18531,1398,383,43,515,,23681,263,,,11138,237,,44801,77,234,367,138,,763735,1239,76,112,,2594,46634,,821,12892,269,36852,,,14587,20,56836,,4381,28,80087,197827,38863,74330,134592,,52,3641,17111,,727521,58461,254,,,60,,,,24,203,527,56348,3726,43,1204,421,,7312,1011,,307,2437,,,565,,396,196,,18133,63693,4880,55,1630,549,,486,,,182,2644,3276,27,,48,195,79843,225,319144,293,35239,,84808,507,,147826,1112,,,96,149,306
The former Yugoslav Republic of Macedonia,Europe,Southern Europe,807,129701,563,852,,70230,,,,,,,,,,,,,,,,,,,,,,,,,8043,,,,,990,,,,,,,,,,,,,,,,,,,,,1323,,,,50,,,,,,,,1813,,,,,,,,,,,,,,,,39,,,216,,,,,,,,,,,,75,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8519,,,,,,,,,,,,,,,,,,,,,,,,,93,,,,,,,22,199,,,,,,,,,,,,16538,,,,,34,237,,,,,,,,,,,,,,,,,,,,,,,19770,,,,,60,,,,,,,,,,,,,,,
Western Europe,Europe,Western Europe,926,25245315,103921,47235,145208,32998,1367289,1,956,35571,32,186,42090,38730,2519,40755,329318,25015,228,535,18171,235,31902,253804,97,22265,151,458,12495,4402,392040,347,178647,0,659,163740,11086,7507,35415,65103,110346,67644,0,15819,7703,0,40445,293783,717,30,72523,33893,71401,3,4200,92872,265964,23782,60419,4075,596627,5825,108857,45334,6708,6485,34308,21297,82452,3449,463,23592,14562,43026,3,0,289,31814,469865,0,0,19427,7924,34424,886626,56152,96,256210,12,98,0,1,6741,39845,3462,6855,73369,0,2948,242639,3446,162701,169961,205332,172340,33254,12,35080,1194461,4483,71318,16033,990554,22918,8,2416,83703,44187,36854,132560,237,5690,8691,2782,56286,40261,115016,533,14581,72,72203,2342,0,0,17756,44598,0,40063,4,23380,4282,28105,6,1233315,3001,3691,846,1,9114,344983,0,10812,3222,7521,50189,0,0,19127,640,93448,1,1930,433,7247,43009,105609,2151130,1041201,53,275,57567,31995,0,764756,1195175,12517,1,78,4507,0,94,40,223,410,8651,117623,549896,892,10060,10024,21578,84143,60720,15,34738,45197,0,503110,136716,1648,9316,210209,205,50208,204090,81568,28717,127448,76589,11,40991,0,95,2139,420232,2343016,6813,7,12,5368,284249,1766,398164,3239,261395,1,7939,45934,690,22575,251937,0,16,4152,2691,3337
Austria,Europe,Western Europe,40,1275992,,,7370,2690,1103,,2,292,,6,1302,2609,,2129,,919,19,18,2340,18,1425,2201,35,68,16,21,435,,132666,22,4434,,5,13452,104,83,35,819,559,2177,,25,11,,1075,15145,240,14,1342,,391,,153,183,34205,752,,277,47022,2405,599,1213,6,43,2672,565,12732,58,9,89,319,1091,,,15,1366,7665,,,21,538,2835,191269,2115,,3422,,13,,1,319,258,58,16,54,,84,38020,161,11607,1038,13249,4723,843,,2191,25426,178,2539,640,943,840,,216,554,106,690,1575,4,234,393,323,777,652,64,33,412,8,85,93,,,29,98,,1292,1,21,1542,18675,,1647,57,60,157,1,502,7247,,379,178,27,7254,,,827,27,4116,1,53,51,195,1443,11847,56421,1473,5,22,,1521,,60079,26481,181,,2,12,,9,4,1,2,408,286,166876,37,229,245,,23230,15311,12,1039,2388,,3524,839,237,543,17,20,3036,13511,2838,243,4792,18743,,187,,6,59,3155,158045,120,,11,234,7038,150,9416,134,9451,,241,645,6,782,2859,,,81,97,255
Belgium,Europe,Western Europe,56,1052844,3101,13113,2040,3874,8939,,,2425,,,470,5138,,709,2540,668,2,2,949,6,1410,,,509,,101,300,,1703,10,5208,,,13105,522,1780,162,230,7305,2773,,107,168,,961,8627,,,1438,,663,,102,1981,804,600,,311,2601,17,17966,2992,439,27,658,2607,1229,95,18,116,696,738,,,8,3006,139529,,,290,206,1666,39225,3125,,14724,,,,,131,4058,48,17,245,,59,3753,191,6894,1228,4464,3292,3607,,1417,164231,115,4520,342,2088,494,,9,1129,117,953,1831,11,380,170,16,1405,4391,436,27,361,2,329,341,,,855,648,,940,,8,381,128,,81535,39,81,11,0,1417,132872,,234,56,1021,2577,,,1291,10,3808,0,45,1,133,1010,3098,42871,32919,,,698,908,,26252,12749,3329,,,,,,,19,9,42,1407,2225,17,651,184,,4043,762,,780,796,,45008,623,336,405,247,,4404,2084,1800,62,3140,3274,,2289,,,,3945,39354,13,,,240,2999,,24915,209,11277,,78,1492,,393,1161,,,53,119,128
France,Europe,Western Europe,250,7196481,,,4401,6189,1322603,1,908,19679,9,56,11968,17642,10,7718,11610,3801,42,149,4618,71,3143,141648,8,18872,106,80,2909,86,12886,38,53069,,45,16295,8081,1725,20608,58559,75139,23794,,15456,6858,,13314,101734,477,16,25174,33867,64227,3,696,83144,9334,4419,,952,8419,56,70928,5991,6075,5956,3227,3824,28600,1030,361,590,840,8020,3,,145,3540,,,,18286,1763,7011,215982,6190,65,11916,12,,,,2768,27927,2834,4364,68723,,542,9756,355,44431,4572,21067,5658,9086,12,8502,339830,479,19762,1334,2388,1616,8,679,667,39404,2580,43600,45,726,2173,26,2419,11915,111307,99,2346,6,69849,453,,,16426,40988,,11630,3,23063,1319,1297,6,856493,1193,436,160,,1225,40527,,1810,598,5087,5331,,,3763,101,21983,,472,25,955,10800,14074,103216,659295,48,137,19138,6065,,83011,59160,5726,1,3,4391,,27,17,203,207,2301,108968,78304,552,1203,2111,,4117,2397,3,1741,4789,,281430,44249,918,2966,22541,19,9301,88072,15492,226,16780,4149,11,21968,,89,380,359248,274965,195,7,1,537,14681,725,171346,595,49835,1,2252,1020,684,5858,116235,,16,450,320,648
