Destination,Continent,Region,countryCode,Total,Other North,Other South,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia (Plurinational State of),"Bonaire, Sint Eustatius and Saba",Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Channel Islands,Chile,China,"China, Hong Kong Special Administrative Region","China, Macao Special Administrative Region",Colombia,Comoros,Congo,Cook Islands,Costa Rica,Côte dIvoire,Croatia,Cuba,Curaçao,Cyprus,Czech Republic,Democratic Peoples Republic of Korea,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Faeroe Islands,Falkland Islands (Malvinas),Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See,Honduras,Hungary,Iceland,India,Indonesia,Iran (Islamic Republic of),Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Kyrgyzstan,Lao Peoples Democratic Republic,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia (Federated States of),Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Republic of Korea,Republic of Moldova,Réunion,Romania,Russian Federation,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,State of Palestine,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syrian Arab Republic,Tajikistan,Thailand,The former Yugoslav Republic of Macedonia,Timor-Leste,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom of Great Britain and Northern Ireland,United Republic of Tanzania,United States of America,United States Virgin Islands,Uruguay,Uzbekistan,Vanuatu,Venezuela (Bolivarian Republic of),Viet Nam,Wallis and Futuna Islands,Western Sahara,Yemen,Zambia,Zimbabwe
Monaco,Europe,Western Europe,492,20359,6059,2735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netherlands,Europe,Western Europe,528,1182263,102,1925,9865,181,1764,,,1727,7,11,1614,43,557,7853,6902,40,24,49,401,37,14,41730,,53,9,9,216,2761,131,89,3820,,273,827,91,222,7912,261,431,6485,,14,28,,2655,20779,,,4915,,295,,207,177,38,313,38636,124,3382,2,2252,2095,48,33,2403,439,4725,134,9,155,83,3852,,,6,1130,13064,,,35,112,32,127898,6020,11,5206,,14,,,165,392,74,1803,271,,125,4740,188,7540,186717,5187,1151,3733,,2958,14055,392,4076,389,4,999,,647,0,55,128,1682,41,980,199,,172,399,68,110,2091,,48,106,,,163,145,,658,,23,27,,,114850,216,86,68,,206,,,2833,133,52,1410,,,1733,175,6717,,101,0,78,1040,3077,9026,7814,,15,4145,4,,1665,2561,304,,21,20,,20,7,,57,446,303,14216,39,634,2193,13798,14,7,,1859,6568,,17357,4699,,1725,156211,36,2144,4279,2035,61,2502,5,,305,,,225,2632,140494,,,,321,46,20,36211,546,13659,,284,4895,,1474,7130,,,66,411,1521
Switzerland,Europe,Western Europe,756,1392282,173541,56558,1756,1333,5334,,20,3772,,20,4509,374,,3033,48450,119,75,78,730,44,140,9525,11,174,,58,1129,,41166,19,13295,,32,2439,206,306,1084,1637,2245,6669,,120,157,,4716,8082,,,5057,15,3193,,412,975,21387,1035,,204,9776,106,805,3655,38,66,4751,1470,3959,369,23,995,195,1595,,,133,3408,87249,,,136,157,293,161440,1464,,5583,,35,,,472,375,126,96,993,,250,11002,133,7360,2137,4686,3291,1367,,1754,208147,430,3892,279,224,1576,,176,39,724,422,3516,80,272,636,2790,383,1272,870,43,1121,31,173,127,,,74,1750,,2539,,116,148,0,,8362,709,110,127,,353,14877,,1017,244,72,1315,,,1612,15,1918,,258,158,356,4829,7161,9473,89576,,11,1430,155,,6255,5876,619,,,54,,,,,37,393,893,0,173,408,772,,3313,3460,,2647,4029,,54716,18837,275,426,67,44,6101,,1309,26,8699,36819,,454,,,191,5067,51936,18,,,367,1593,124,22512,522,19316,,950,96,,1787,7338,,,171,165,462
Latin America and the Caribbean,Americas,Latin America and the Caribbean,904,7169728,62635,346936,199,503,865,0,55,5402,1507,6485,181207,1366,5948,3111,13186,5,1722,53,71,5339,680,7876,3935,1,92,16,181677,1482,33,5,195102,2895,2,2646,27,21,59,168,50,25402,104,19,13,102,298628,50447,2465,33,643790,4,102,11,21668,158,3010,59463,3207,136,7015,1292,53,2156,0,18623,78665,48658,5878,733812,3,25,213,159,2,23,7,820,113808,2787,18,10,11,38,81066,91,40,8910,513,19424,5655,6,102944,5,3,26813,234097,21,42280,10955,56,6528,515,1046,292,1175,0,9536,515105,13666,106692,1374,13,106,0,93,4,1475,480,33740,17,9,279,178,2288,267,27,1,185,2,10,65,0,10725,10,1,0,43258,10,30,7,241,2014,2449,1077,55,6,0,14,19354,3,474,263031,13,784,2,8,1118,34,674,1,44568,4,283340,83614,2123,52533,364134,18782,37,19305,1015,862,13648,26172,4,125,10802,11898,52,18629,0,43,12,1515,144,942,0,1,89,570,161,1981,0,34,1109,0,511661,37,1315,24,19461,3,3644,13573,25914,2,327,13451,0,4,0,1,14588,142,4509,3,2090,8,22,6337,46,36143,37,579216,2235,176252,41,211,70221,260,12,1,14,6,29
Caribbean,Americas,Caribbean,915,1056555,20714,35469,0,242,222,0,0,218,1460,6385,4741,0,5155,171,1166,0,1659,21,0,4687,0,746,157,0,66,9,600,562,6,0,1249,2895,0,653,0,3,3,118,3,9718,11,6,3,5,3550,5924,104,0,12014,0,0,9,2507,0,0,30322,2953,0,418,0,0,84,0,17883,56254,1668,90,1020,0,0,0,3,0,0,0,48,65257,1974,0,0,0,0,9545,43,0,166,195,18873,3564,0,1419,0,0,13672,221177,0,1788,206,0,2750,67,73,6,186,0,276,9529,11250,1741,175,3,17,0,0,0,0,0,1382,0,0,0,0,0,0,0,0,42,0,0,33,0,6109,0,0,0,4890,0,0,0,0,2001,21,0,0,0,0,0,9828,0,39,1859,9,405,0,0,82,0,231,0,2901,0,61,3425,891,734,1920,14672,0,620,6,497,183,4782,0,94,10787,9818,38,18402,0,0,0,24,0,180,0,0,0,516,0,0,0,0,298,0,23957,24,188,0,2866,0,380,2716,421,0,52,6,0,0,0,0,10514,0,230,0,2087,0,0,1488,0,17916,5,272218,2228,1913,0,0,21494,124,12,0,0,3,7
Anguilla,Americas,Caribbean,660,2570,87,581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181,,,,,,,,,,,,,,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197,,215,192,,,,,,,,,,
Antigua and Barbuda,Americas,Caribbean,028,12029,82,743,,,,,,,17,,,,7,7,,,5,,,204,,,8,,9,,,4,,,,66,,,,,,,,218,,,,,,57,,,,,,,,,,12,10,,,,,,,2442,621,,12,,,,,1,,,,,32,4,,,,,45,10,,,,115,46,,,,,1660,11,,3,,,32,,,,,,,49,386,2,,,,,,,,,46,,,,,,,,,,,,,,5,,,,3,,,,,844,,,,,,,17,,3,,,35,,,,,7,,,,,,,,,30,,,,,,,,,469,392,,478,,,,,,,,,,8,,,,,19,,5,,,,9,,,,142,,,,,,,,356,,,,4,,,,,623,,1308,295,,,,11,,,,,,
Aruba,Americas,Caribbean,533,14444,224,3121,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,,,,,247,,,1849,,,,,,,,438,,,,,,,143,2042,,,,,,,,,,,,,,,,,,,,,,,294,,,,,,107,320,,,,,39,,,,,,,,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2096,,,19,,,,,,,,,,,,141,217,,177,,,,,,,,,,,,,225,,,,,,,,,,125,,,,,,,,,,,721,,,,,,,,,,,,,,115,,,,,,,,,425,,,,,1144,,,,,,
Bahamas,Americas,Caribbean,044,26855,574,962,,,,,,,,13,8,,,27,15,,,,,234,,8,31,,34,,,,,0,36,5,,0,,,,,,730,9,,,,9,67,46,,28,,,,10,,,48,,,,,,8,,35,44,10,9,5,,,0,,,,,,38,,,,,,161,23,,72,,28,,,7,,,419,10894,,7,,,160,8,,,55,,,78,2792,5,,,6,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,36,,14,9,,30,,,13,,15,,17,,,43,64,12,1,,,,,,0,4,,,13,25,,20,,,,,,,,,,,,,,,21,,32,24,,,,0,11,85,,,,,,,,,278,,,,2080,,0,0,,1964,,4247,,2,,,16,,,,,,0
Barbados,Americas,Caribbean,052,24024,2575,2997,,,,,,,,226,,,,24,,,55,,,,,,0,,0,,,,,,,,,,,,,,,668,,,,,,0,,,,,,,,,,0,,,,,,,,451,,,,,,,,,,,,,,,,,,,,,,,,565,,,,,,2557,0,,,,,441,,,,,,,,622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3317,,3676,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1750,,,,,,,,,2988,,1112,,,,,,,,,,,
"Bonaire, Sint Eustatius and Saba",Americas,Caribbean,535,38410,73,404,,,,,,,168,321,14,,4376,,,,44,,,142,,,,,,,,,,,,0,,,,,,,,52,,,,,,23,58,,787,,,,,,,621,2367,,,,,,,1820,8195,,,,,,,,,,,,58,2,,,,,,,,,,5,61,,,,,389,4062,,,,,12,59,,,,,,24,450,76,,,,,,,,,312,,,,,,,,,,,,,,0,,,,10,,,,,,,,,,,,6705,,3,,,,,,2,,,,,,,,,,1328,23,,,,,,,,,2083,1,,39,,,,,,,,,,296,,,,,,,15,,,,2005,,,,,,,,,,,,23,,,,,,,,,50,,346,52,,,,454,,,,,,
British Virgin Islands,Americas,Caribbean,092,8035,337,182,,,,,,,,388,,,,12,,,14,,,94,,,,,,,,,,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,619,748,,,,,,,,,,,,12,,,,,,29,,,,,,,,,,,841,,,,,,20,,,,,,,,272,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,1555,274,,1046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206,,,,,,,,,440,,674,,,,,,,,,,,
Cayman Islands,Americas,Caribbean,136,9387,51,22,,,,,,,,,4,,,24,16,,59,,,65,,4,111,,11,,,,,,22,,,,,,,,,426,,,,5,,,,,73,,,,88,,,234,4,,,,,6,,,21,,,,,,,,,,,3,12,,,,,,43,,,,,5,,,,,,61,6,,753,,,45,,3,,80,,4,29,3751,7,,,11,,,,,,,,,,,,,,,6,,,,,,,,,13,,,,,,,,,,,,12,,18,240,9,3,,,,,35,,43,,,5,34,,,15,,,,,,,,,,3,,10,,,,,,,,,,,,,,,12,,9,,,,,,,25,,,17,,,,,,113,,,,,,,,,1049,5,1632,,,,,11,,,,,3,6
Cuba,Americas,Caribbean,192,34555,1242,3726,,242,103,,,218,,,373,,,,,,,,,,,,,,,,128,,,,,,,296,,,,,,135,,,,,393,658,,,353,,,,,,,,,,406,,,,,,267,135,,,,,,,,,,,328,,,,,,752,,,,195,180,,,153,,,,2063,,,155,,,,,,,,,492,656,,,,,,,,,,123,,,,,,,,,,,,,,,,,,889,,,,,,,,,,,,,,,595,,,,,,,,,184,,,191,,211,,272,,,,,153,4491,,,,,,,,,,,,,,,,,,,,,,,10703,,,,,,,,,,,,,,,,,,,,,,,1367,,110,,1186,,,,,431,,,,,,
Curaçao,Americas,Caribbean,531,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,Americas,Caribbean,212,2519,75,389,,,,,,,7,184,,,17,3,,,5,,,61,,,,,,,,,,,,31,,,,,,,,67,,,,,,14,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,29,8,,,,,11,,,,,,14,,,,,69,561,,,,,10,,,,,,,,47,,,,,,,,,,12,,,,,,,,,,,,,,52,,,,,,,,,59,,,,,,,4,,,,,18,,,,,,,,,,,,,,6,,,,,,,,,23,102,,45,,,,,,,,,,,,,,,,,,,,,7,,,,6,,,,,,,,111,,,,,,,,,230,,226,,,,,11,,,,,,
Dominican Republic,Americas,Caribbean,214,291151,902,300,,,,,,,139,266,2642,,330,67,965,,91,21,,,,490,,,9,9,363,,6,,950,12,,357,,3,3,118,3,3562,,6,3,,1891,3613,,,4697,,,9,1552,,,6824,,,12,,,70,,24,,950,,366,,,,,,,,45,2524,,,,,,5084,,,94,,,97,,475,,,45,187210,,433,51,,287,,70,6,51,,185,6960,421,1256,,3,,,,,,,717,,,,,,,,,36,,,33,,51,,,,1737,,,,,,21,,,,,,578,,,415,,42,,,67,,166,,699,,61,1991,115,475,160,8767,,548,6,,30,287,,94,76,,38,,,,,24,,180,,,,,,,,,242,,7354,,188,,103,,369,2140,76,,,6,,,,,100,,73,,3,,,121,,581,,9115,472,1625,,,14235,,12,,,,
Grenada,Americas,Caribbean,308,4263,1054,416,,,,,,,,22,,,,,,,17,,,101,,,,,,,,,,,,8,,,,,,,,85,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324,,,,,,,,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,92,,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1647,,,,,,,,,,,,7,,,,43,,,,,,
Guadeloupe,Americas,Caribbean,312,65944,935,3061,,,74,,,,,,,,,,,,,,,,,186,,,,,,,,,35,,,,,,,,,197,,,,,,,,,,,,,,,,,,,,,,,,5560,3440,,,,,,,,,,,,31775,732,,,,,125,,,,,,,,,,,56,12028,,,,,80,,,,,,,143,,,,,,,,,,,121,,,,,,,,,,,,,,5803,,,,,,,,,,,,,,,,318,,,,,,,,,,,,,,,,,,186,,,,,244,,,,,,273,,,,,,,,,,,,,,,,,,,,,,,3,,,89,117,,,,,,,,,,,,,,,,,166,,197,,,,,,,,,,,
Haiti,Americas,Caribbean,332,19084,408,951,,,,,,,,,466,,,,170,,,,,,,,,,,,,,,,,,,,,,,,,628,,,,,333,348,,,828,,,,274,,,1203,,,,,,,,,2406,,,,,,,,,,,,445,,,,,,896,,,,,,,,,,,,,,,,,,,,,,,,1227,,221,,,,,,,,,,,,,,,,,,,,,,,,,,,306,,,,,,,,,,,,,,,,,,,,,,,,,,,351,,,,1546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1297,,,,,,,377,,,,,,,,,,,,,,,,,,,,1607,,286,,,2510,,,,,,
Jamaica,Americas,Caribbean,388,20475,219,2130,,,,,,,,120,,,,,,,518,,,418,,,6,,,,,,,,,,,,,,,,,1140,,,,,,,,,,,,,96,,,1746,,,,,,,,107,,,,130,,,,,,,,,,,,,,,,,,,,161,,,295,,,,,,157,,,711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,,,,,,,,,73,,,,,,,,,,,,,,,,75,257,,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1775,,,,,,,,,5469,,4575,,,,,,,,,,,
Martinique,Americas,Caribbean,474,38705,643,1029,,,45,,,,,,,,,,,,,,,,,58,,,,,,,,,16,,,,,,,,,,,,,,,68,,,,,,,,,,,,,,,,,,184,16,,,,,,,,,,,,29695,1101,,,,,,,,,,,3327,,,,,,1109,,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253,,,,,,989,,,,,,,,,,,,,,,,,,,,,,,,,,,68,,,,,,,,,,,,,,,,,67,,,,,,,,,,,,,
Montserrat,Americas,Caribbean,500,2013,36,325,,,,,,,,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,412,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,,156,,173,,,,,,,,,,,
Puerto Rico,Americas,Caribbean,630,321909,6111,2883,,,,,,,,,1234,,,,,,,,,,,,,,,,109,,,,185,,,,,,,,,231,,,,,924,339,,,3399,,,,487,,,19579,,,,,,,,2567,37207,573,69,519,,,,,,,,,278,,,,,,2231,,,,,,,,487,,,99,295,,435,,,96,,,,,,87,483,84,163,175,,,,,,,,35,,,,,,,,,,,,,,,,,,1907,,,,,,,,,,,,53,,,460,,,,,,,,,1873,,,703,274,36,68,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,4542,,,,,,,,,,35,,,,,,337,,42,,,,,,,336,,227483,936,,,,1264,124,,,,,
Saint Kitts and Nevis,Americas,Caribbean,659,3210,551,1138,,,,,,,,175,,,,,,,5,,,41,,,,,,,,,,,,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,335,,,,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,,,,,,,,,,,,265,,,,,,,,,,
Saint Lucia,Americas,Caribbean,662,5305,615,1217,,,,,,,16,49,,,8,7,,,6,,,324,,,1,,3,,,,,,5,2,,,,,,,,107,2,,,,,21,,,,,,,,,,10,,,,,,,,96,20,,,,,,,2,,,,,31,127,,,,,31,10,,,,67,19,,2,,,821,,,,,,49,,,,,,,7,78,11,,,,,,,,,4,,,,,,,,,,,,,,198,,,,4,,,,,14,,,,,,,9,,1,,,6,,,,,8,,12,,,,,,,7,,,,,,,,,19,,,182,,,,,,,,,,,,,,,4,,,,,,18,,,,12,,,,,,,,325,,,,,,,,,405,,276,9,,,,27,,,,,,1
Saint Vincent and the Grenadines,Americas,Caribbean,670,3970,41,211,,,,,,,,51,,,,,,,,,,303,,,,,,,,175,,,,,,,,,,,,143,,,,,,,,,,,,,,,,,134,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,377,,,,,,209,,,,,,,,,,,,,,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,208,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,837,,,,,,,,,682,,291,,,,,,,,,,,
Sint Maarten (Dutch part),Americas,Caribbean,534,0,0,0,,,,,,,0,0,,,0,,,,,,,0,,,,,,,,0,,,,0,,,,,,,,0,,,,,,0,,,0,,,,,,,0,0,,,,,,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,0,0,,,,,0,0,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,0,,0,0,,,,0,,,,,,
Trinidad and Tobago,Americas,Caribbean,780,50666,,4021,,,,,,,,,,,,,,,,,,2411,,,,,,,,,,,,,,,,,,,,963,,,,,,469,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,137,,,,,16589,,,,,,5140,,,,,,768,,,,,,,,811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271,,,,,,,,,,,187,,,,,,,,,,,,,1306,,11629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2157,,2430,,,,,1337,,,,,,
Turks and Caicos Islands,Americas,Caribbean,796,5062,348,233,,,,,,,,,,,,,,,840,,,,,,,,,,,,,,,,,,,,,,,162,,,,,,,,,,,,,,,,,,,,,,,,,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246,,454,,,,,,,,,,,
United States Virgin Islands,Americas,Caribbean,850,51970,3531,4427,,,,,,,1113,4398,,,417,,,,,,,289,,,,,,,,330,,,,2665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3219,533,,,,,,,,,,,,,,,,,,,,,,,463,,,,,,,188,,,,,,,,,,,,,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649,,,,,,,,,,,,,,,,,,,,,,,,,,3974,,,,,,,,,5828,2533,,432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2475,,,,,,,,,,,14246,,,,,,,,,,,
Central America,Americas,Central America,916,1829911,1820,211562,52,2,141,0,0,43,0,35,6831,66,29,384,622,2,33,1,66,209,5,1122,2741,1,5,3,2300,0,0,0,3384,0,0,221,0,0,0,2,13,5821,76,5,0,97,6339,13294,1751,2,24583,0,7,0,14876,141,121,12150,61,2,364,405,35,377,0,15,2814,3590,259,730358,0,0,2,38,0,0,1,60,5731,19,0,1,0,10,7694,1,3,518,276,28,0,5,99965,0,0,66,765,0,38647,435,2,1914,158,202,33,258,0,2035,6466,1934,3756,130,5,73,0,0,0,3,22,1972,0,0,23,3,101,9,2,0,38,1,0,0,0,3,0,0,0,16078,0,1,7,0,3,227,3,33,0,0,7,1438,0,66,257223,0,120,0,0,107,2,89,0,35764,0,521,7955,527,2089,431,2138,2,943,3,0,378,2533,1,0,1,2,12,1,0,0,0,237,107,32,0,0,39,0,94,39,0,18,146,0,31682,1,279,1,13,1,586,2047,654,0,42,26,0,0,0,0,122,3,345,0,0,0,8,531,0,3733,3,232303,6,1789,1,0,3569,88,0,0,13,0,2
Belize,Americas,Central America,084,30404,202,888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542,,,,,,551,47,,,,,,,,,,,,,,,,,,,,,6691,,,,,,,,,,,,,,,45,,,,,,,,12650,,,,35,,2764,,,247,,,,,,,,445,,,,,,,,,,35,,,,,,,,,,,,,,,,,,3025,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306,,1901,,,,,,,,,,,
Costa Rica,Americas,Central America,188,417628,530,207798,25,2,44,,,4,,,1041,6,29,73,80,2,10,1,13,8,5,200,202,1,5,3,269,,,,346,,,39,,,,2,8,810,8,5,,97,1490,252,1504,2,4372,,7,,,2,21,4504,,2,,21,2,48,,3,553,736,19,56257,,,2,2,,,1,18,539,6,,1,,10,1268,1,3,28,7,7,,5,1977,,,20,48,,2608,66,2,35,13,81,10,24,,123,1408,356,207,8,5,4,,,,3,1,86,,,12,3,8,9,2,,3,1,,,,3,,,,2081,,1,7,,3,17,3,10,,,7,381,,14,99153,,3,,,42,2,6,,8692,,58,2225,72,329,57,268,2,148,3,,62,519,1,,1,2,1,1,,,,6,1,,,,17,,20,,,1,47,,1829,1,,1,13,1,97,388,9,,4,26,,,,,26,3,6,,,,8,135,,451,3,8586,6,252,1,,1030,2,,,,,2
El Salvador,Americas,Central America,222,47360,61,183,,,,,,,,,255,,,33,18,,,,11,64,,95,244,,,,73,,,,329,,,,,,,,,508,,,,,380,260,13,,386,,,,1558,,,84,,,,,,,,,38,155,,,,,,,,,,,200,,,,,,464,,,,,,,,8235,,,,,,15774,,,18,,20,,24,,177,391,16,40,,,,,,,,,,,,,,,,,,,,,,,,,,,2457,,,,,,,,,,,,71,,,3893,,,,,,,,,557,,36,246,31,,20,109,,208,,,,29,,,,,,,,,,,,,,,,,,,,,,,855,,75,,,,33,87,,,,,,,,,,,,,,,,,,135,,8033,,120,,,258,,,,,,
Guatemala,Americas,Central America,320,264257,28,60,,,,,,,,,285,,,47,,,,,,,,,543,,,,67,,,,77,,,,,,,,,272,,,,,271,307,,,490,,,,758,,,275,,,,,,,,,59,120,22,236655,,,,,,,,,294,13,,,,,476,,,,269,,,,,,,,26,,4768,,,,27,12,,,,58,325,,84,,,,,,,,,27,,,,,,,,,,,,,,,,,,5402,,,,,,,,,,,,83,,,3726,,,,,,,17,,242,,72,210,15,,14,69,,290,,,,,,,,,,,,,,27,,,,,,,,,,,,,944,,30,,,,27,151,52,,,,,,,,,,16,,,,,,,125,,5822,,95,,,113,,,,,,
Honduras,Americas,Central America,340,270423,57,87,,,,,,,,,145,,,,,,,,,,,19,213,,,,112,,,,179,,,,,,,,,264,68,,,,273,394,,,409,,,,594,,,464,,,,48,,,,,103,348,,114810,,,,,,,,,109,,,,,,223,,,,,,,,3250,,,,34,,,,,,,,,,,68,198,20,106,31,,,,,,,,,,,,,,,,,,,,,,,,,,795,,,,,,,,,,,,69,,,142802,,,,,,,,,190,,27,291,,,,98,,53,,,,19,,,,,,,,,,,,,,,,,,,,,,,371,,116,,,,23,47,,,,,,,,,,,,,,,,,,78,,2692,,51,,,75,,,,,,
