Destination,Continent,Region,countryCode,Total,Other North,Other South,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia (Plurinational State of),"Bonaire, Sint Eustatius and Saba",Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Channel Islands,Chile,China,"China, Hong Kong Special Administrative Region","China, Macao Special Administrative Region",Colombia,Comoros,Congo,Cook Islands,Costa Rica,Côte dIvoire,Croatia,Cuba,Curaçao,Cyprus,Czech Republic,Democratic Peoples Republic of Korea,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Faeroe Islands,Falkland Islands (Malvinas),Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See,Honduras,Hungary,Iceland,India,Indonesia,Iran (Islamic Republic of),Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Kyrgyzstan,Lao Peoples Democratic Republic,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia (Federated States of),Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Republic of Korea,Republic of Moldova,Réunion,Romania,Russian Federation,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,State of Palestine,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syrian Arab Republic,Tajikistan,Thailand,The former Yugoslav Republic of Macedonia,Timor-Leste,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom of Great Britain and Northern Ireland,United Republic of Tanzania,United States of America,United States Virgin Islands,Uruguay,Uzbekistan,Vanuatu,Venezuela (Bolivarian Republic of),Viet Nam,Wallis and Futuna Islands,Western Sahara,Yemen,Zambia,Zimbabwe
Luxembourg,Europe,Western Europe,442,126106,17,271,,275,92,,,,,,36,,,70,487,,,,27,,39,11879,,,,,,,2220,,273,,,68,,,1278,,55,217,,,,,53,966,,,24,,,,,,380,21,,2,79,,89,1438,,105,32,,23,,,,16,,,,,445,15658,,,,,,10558,,,805,,,,,,,,,,,,89,273,177,,212,,585,,38,14300,,290,,,,,,,,7,31,,,,,12,,,,24,,,12,,,,48,,25,,,,4925,,169,,,,,28,3111,,21,,,,,,161,,,,,,,91,173,642,40221,,,46,,,203,358,22,,,,,,,,,,27,2288,,,,,65,51,,,42,,2142,,,,,,707,554,,,159,1124,,,,,,115,184,,,,,160,,3041,,1066,,,,,23,66,,,,,
Monaco,Europe,Western Europe,492,21060,6461,3018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netherlands,Europe,Western Europe,528,1346164,138,2932,14531,267,2694,,,2543,9,16,1785,62,630,8368,6701,58,34,71,590,54,19,42604,,77,13,13,317,3199,288,130,5699,,402,1217,133,326,9257,384,634,7185,,20,40,,2673,26141,,,6784,,433,,304,260,81,460,44774,182,3953,2,3316,2527,70,48,3933,646,6789,197,13,228,121,5474,,,8,1655,15164,,,51,164,46,123377,8266,16,6024,,20,,,242,577,108,2020,399,,184,4859,277,8940,173584,12357,15178,3923,,3486,15067,577,4799,572,5,1355,,952,0,80,188,2263,60,1443,293,,253,587,100,161,2362,,70,155,,,240,213,,968,,33,39,,,130895,317,126,99,,303,,,2968,195,76,2580,,,2008,257,8428,,148,0,114,1437,4794,12398,8561,,22,4521,5,,2804,8559,447,,29,29,,28,9,,84,656,445,31358,57,933,2356,15991,19,15,,11388,8417,,17326,6813,,2540,167083,52,2770,4863,2996,89,4141,6,,449,,,331,3118,155845,,,,472,67,29,39070,804,16636,,417,7210,,1774,8861,,,97,605,1215
Switzerland,Europe,Western Europe,756,1478829,125225,40786,2243,1316,5980,,25,4232,,49,5249,415,,3559,46395,225,79,150,1055,47,449,10118,28,276,,56,1680,,39843,31,18838,,31,3067,317,356,1287,1716,3555,7502,,133,186,,4967,9792,,,6475,17,2070,,505,1487,18107,1585,,234,9600,233,2594,3830,52,131,5976,2337,4155,428,23,2734,270,2441,,,90,3555,93526,,,157,314,369,201043,1683,,5666,,33,,,577,575,165,97,1120,,315,11046,173,9984,2316,5372,4104,1850,,2141,191945,491,4434,366,794,1939,,237,169,720,712,3861,66,286,683,2248,548,1442,1034,59,1362,38,227,164,,,78,1862,,3416,,148,303,992,,10113,809,133,157,,502,15529,,1139,330,108,1817,,,1615,35,2427,,302,168,511,5665,8124,12836,109787,,29,1894,451,,7770,9048,673,,,47,,,,,38,513,1223,41386,168,322,1004,,4523,3005,,2901,4606,,47536,20205,196,554,71,58,6515,,1718,73,11088,37897,,840,,,210,6249,54615,33,,,451,3109,192,26763,570,22377,,1060,273,,2224,7764,,,229,216,598
Latin America and the Caribbean,Americas,Latin America and the Caribbean,904,6694640,64645,312211,187,444,893,0,53,6115,1717,7278,201302,1338,5364,3445,11465,6,1761,56,62,5475,665,7778,4026,2,88,16,224668,1604,36,5,186966,3855,2,2508,26,15,58,181,46,30369,94,16,19,83,283640,57549,2714,21,702957,3,105,12,20867,87,3063,62968,3873,132,6614,1967,48,2215,0,19552,94230,55693,5299,230465,3,26,219,181,2,24,10,857,132020,3170,12,8,14,29,74145,126,39,7801,455,17967,6592,7,80700,6,3,32382,260465,12,40829,8781,49,7645,623,1112,296,1378,0,8639,437726,17939,98628,1236,15,105,0,96,4,1493,469,31995,15,8,279,173,1711,265,29,5,219,2,49,70,0,12294,6,2,1,47259,10,31,9,238,2282,2212,1265,62,8,4,14,20761,5,566,228529,27,796,45,8,1175,21,823,2,30810,5,317147,143306,2758,39701,321962,20546,36,17857,995,985,11168,22366,6,301,10989,13055,61,18457,0,40,12,1641,115,962,0,1,126,766,155,1952,0,31,1231,0,427291,33,1494,24,20696,3,4035,14305,23565,4,367,8496,0,13,0,137,15326,134,3768,4,1296,8,15,8360,45,37763,32,661140,2959,165754,26,205,78829,253,15,3,12,14,43
Caribbean,Americas,Caribbean,915,1154700,21684,35055,0,184,245,0,0,165,1667,7188,5056,0,4612,232,1324,0,1704,24,0,4969,0,902,275,0,69,10,615,692,7,0,1425,3855,0,622,0,4,4,131,4,11587,11,7,4,10,3678,6969,156,0,16332,0,0,10,2903,0,0,32065,3566,0,322,0,0,113,0,18905,70925,1844,90,1052,0,0,0,40,0,0,0,57,80301,2419,0,0,0,0,9654,75,0,168,148,17517,4407,0,1480,0,0,16583,246082,0,1874,175,0,3230,130,85,7,289,0,306,10503,15927,2048,185,4,29,0,0,0,0,0,1821,0,0,0,0,0,0,0,0,53,0,0,37,0,7479,0,0,0,5376,0,0,0,0,2274,24,0,0,0,0,0,10839,0,68,2086,19,426,0,0,90,0,287,0,2778,0,68,4277,1248,735,1832,16076,0,687,7,603,162,3737,0,105,10974,11141,43,18180,0,0,0,27,0,200,0,0,0,706,0,0,0,0,382,0,22071,16,209,0,3349,0,431,3114,539,0,73,7,0,0,0,0,11580,0,188,0,1293,0,0,1171,0,18960,10,279425,2954,2144,0,0,25159,130,14,0,0,7,13
Anguilla,Americas,Caribbean,660,3317,133,621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245,,,,,,,,,,,,,,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,,310,261,,,,,,,,,,
Antigua and Barbuda,Americas,Caribbean,28,17550,130,430,,,,,,,25,,,,6,7,,,4,,,226,,,10,,10,,,7,,,,73,,,,,,,,287,,,,,,84,,,,,,,,,,15,13,,,,,,,3170,1044,,10,,,,,38,,,,,33,4,,,,,57,18,,,,137,54,,,,,3489,19,,5,,,49,,,,,,,54,1832,10,,,,,,,,,46,,,,,,,,,,,,,,5,,,,4,,,,,890,,,,,,,15,,7,,,34,,,,,4,,,,,,,,,37,,,,,,,,,430,474,,616,,,,,,,,,,14,,,,,28,,8,,,,23,,,,171,,,,,,,,474,,,,5,,,,,720,,1733,440,,,,22,,,,,,
Aruba,Americas,Caribbean,533,22274,289,2983,,,,,,,,,,,,,,,,,,,,,,,,,,133,,,,,,,,,,,,,,,,,,435,,,4446,,,,,,,,1095,,,,,,,134,2829,,,,,,,,,,,,,,,,,,,,,,,285,,,,,,202,660,,,,,98,,,,,,,,439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2885,,,48,,,,,,,,,,,,540,486,,183,,,,,,,,,,,,,178,,,,,,,,,,313,,,,,,,,,,,997,,,,,,,,,,,,,,63,,,,,,,,,553,,,,,2000,,,,,,
Bahamas,Americas,Caribbean,44,31654,363,611,,,,,,,,10,8,,,46,18,,,,,171,,14,22,,23,,,,,0,41,8,,0,,,,,,1040,9,,,,8,80,35,,30,,,,38,,,79,,,,,,22,,41,64,12,8,4,,,0,,,,,,89,,,,,,190,44,,63,,27,,,8,,,550,15759,,10,,,194,7,,,62,,,86,3282,22,,,5,,,,,,,,,,,,,,,,,,,,,,,,51,,,,,,,,,,,,33,,16,8,,61,,,11,,13,,15,,,41,103,10,5,,,,,,12,14,,,12,41,,21,,,,,,,,,,,,,,,54,,40,16,,,,0,21,120,,,,,,,,,299,,,,1284,,0,0,,1834,,4294,,2,,,20,,,,,,0
Barbados,Americas,Caribbean,52,26224,2812,3272,,,,,,,,246,,,,26,,,59,,,,,,0,,0,,,,,,,,,,,,,,,729,,,,,,0,,,,,,,,,,0,,,,,,,,492,,,,,,,,,,,,,,,,,,,,,,,,616,,,,,,2792,0,,,,,481,,,,,,,,679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3621,,4014,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1910,,,,,,,,,3262,,1213,,,,,,,,,,,
"Bonaire, Sint Eustatius and Saba",Americas,Caribbean,535,42258,152,842,,,,,,,351,669,28,,3739,,,,91,,,296,,,,,,,,,,,,874,,,,,,,,108,,,,,,48,121,,1641,,,,,,,1295,2310,,,,,,,960,8267,,,,,,,,,,,,121,4,,,,,,,,,,10,127,,,,,812,3574,,,,,25,123,,,,,,49,938,159,,,,,,,,,651,,,,,,,,,,,,,,96,,,,21,,,,,,,,,,,,6742,,7,,,,,,4,,,,,,,,,,1147,48,,,,,,,,,1312,1,,80,,,,,,,,,,289,,,,,,,30,,,,2167,,,,,,,,,,,,48,,,,,,,,,104,,722,108,,,,947,,,,,,
British Virgin Islands,Americas,Caribbean,92,10046,787,419,,,,,,,,456,,,,14,,,16,,,111,,,,,,,,,,,,,,,,,,,,142,,,,,,,,,,,,,,,,,,,,,,,,728,879,,,,,,,,,,,,14,,,,,,35,,,,,,,,,,,989,,,,,,24,,,,,,,,320,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,127,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,1828,323,,1230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243,,,,,,,,,517,,792,,,,,,,,,,,
Cayman Islands,Americas,Caribbean,136,14320,54,23,,,,,,,,,9,,,51,34,,125,,,137,,9,236,,23,,,,,,48,,,,,,,,,912,,,,10,,,,,154,,,,187,,,495,9,,,,,13,,,45,,,,,,,,,,,7,26,,,,,,92,,,,,11,,,,,,130,13,,767,,,95,,7,,170,,9,62,5602,15,,,24,,,,,,,,,,,,,,,13,,,,,,,,,28,,,,,,,,,,,,26,,38,507,19,7,,,,,75,,92,,,10,73,,,32,,,,,,,,,,7,,21,,,,,,,,,,,,,,,26,,19,,,,,,,54,,,37,,,,,,239,,,,,,,,,1596,10,1743,,,,,24,,,,,7,13
Cuba,Americas,Caribbean,192,26187,933,2822,,184,78,,,165,,,283,,,,,,,,,,,,,,,,97,,,,,,,225,,,,,,102,,,,,298,499,,,268,,,,,,,,,,308,,,,,,203,102,,,,,,,,,,,249,,,,,,570,,,,148,137,,,116,,,,1564,,,118,,,,,,,,,373,497,,,,,,,,,,94,,,,,,,,,,,,,,,,,,674,,,,,,,,,,,,,,,451,,,,,,,,,140,,,145,,160,,206,,,,,116,3404,,,,,,,,,,,,,,,,,,,,,,,8112,,,,,,,,,,,,,,,,,,,,,,,1036,,84,,899,,,,,327,,,,,,
Curaçao,Americas,Caribbean,531,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,Americas,Caribbean,212,3121,67,350,,,,,,,9,243,,,22,4,,,6,,,80,,,,,,,,,,,,41,,,,,,,,88,,,,,,19,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,38,11,,,,,14,,,,,,19,,,,,91,732,,,,,13,,,,,,,,62,,,,,,,,,,16,,,,,,,,,,,,,,69,,,,,,,,,78,,,,,,,5,,,,,24,,,,,,,,,,,,,,8,,,,,,,,,30,135,,60,,,,,,,,,,,,,,,,,,,,,9,,,,8,,,,,,,,147,,,,,,,,,304,,299,,,,,14,,,,,,
Dominican Republic,Americas,Caribbean,214,323381,971,334,,,,,,,155,296,2935,,367,75,1072,,101,24,,,,544,,,10,10,403,,7,,1055,14,,397,,4,4,131,4,3957,,7,4,,2101,4013,,,5217,,,10,1724,,,7580,,,14,,,78,,27,,1055,,407,,,,,,,,50,2804,,,,,,5647,,,105,,,108,,528,,,50,207931,,481,57,,319,,78,7,57,,206,7731,468,1395,,4,,,,,,,797,,,,,,,,,40,,,37,,57,,,,1930,,,,,,24,,,,,,642,,,461,,47,,,75,,185,,777,,68,2212,128,528,178,9738,,609,7,,34,319,,105,85,,43,,,,,27,,200,,,,,,,,,269,,8168,,209,,115,,410,2377,85,,,7,,,,,111,,81,,4,,,135,,646,,10124,524,1805,,,15811,,14,,,,
Grenada,Americas,Caribbean,308,5544,1429,545,,,,,,,,28,,,,,,,22,,,131,,,,,,,,,,,,10,,,,,,,,145,,,,,,,,,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316,,,,,,,,,,,,,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,119,,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1813,,,,,,,,,,,,321,,,,175,,,,,,
Guadeloupe,Americas,Caribbean,312,74566,1053,3440,,,99,,,,,,,,,,,,,,,,,248,,,,,,,,,39,,,,,,,,,263,,,,,,,,,,,,,,,,,,,,,,,,5604,2517,,,,,,,,,,,,40430,881,,,,,167,,,,,,,,,,,91,10272,,,,,107,,,,,,,192,,,,,,,,,,,162,,,,,,,,,,,,,,6985,,,,,,,,,,,,,,,,425,,,,,,,,,,,,,,,,,,248,,,,,294,,,,,,274,,,,,,,,,,,,,,,,,,,,,,,14,,,119,157,,,,,,,,,,,,,,,,,222,,263,,,,,,,,,,,
Haiti,Americas,Caribbean,332,22458,480,1115,,,,,,,,,548,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,739,,,,,392,410,,,975,,,,322,,,1416,,,,,,,,,2832,,,,,,,,,,,,524,,,,,,1055,,,,,,,,,,,,,,,,,,,,,,,,1444,,261,,,,,,,,,,,,,,,,,,,,,,,,,,,361,,,,,,,,,,,,,,,,,,,,,,,,,,,413,,,,1819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1526,,,,,,,444,,,,,,,,,,,,,,,,,,,,1891,,337,,,2954,,,,,,
Jamaica,Americas,Caribbean,388,22713,231,2274,,,,,,,,143,,,,,,,616,,,497,,,7,,,,,,,,,,,,,,,,,1277,,,,,,,,,,,,,101,,,1837,,,,,,,,128,,,,137,,,,,,,,,,,,,,,,,,,,192,,,311,,,,,,165,,,962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,,,,,,,,77,,,,,,,,,,,,,,,,89,305,,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2126,,,,,,,,,5286,,5615,,,,,,,,,,,
Martinique,Americas,Caribbean,474,46599,570,1030,,,68,,,,,,,,,,,,,,,,,87,,,,,,,,,41,,,,,,,,,,,,,,,103,,,,,,,,,,,,,,,,,,279,69,,,,,,,,,,,,35638,1348,,,,,,,,,,,4074,,,,,,1335,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,,,,,,1390,,,,,,,,,,,,,,,,,,,,,,,,,,,102,,,,,,,,,,,,,,,,,101,,,,,,,,,,,,,
Montserrat,Americas,Caribbean,500,1612,27,260,,,,,,,,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,331,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,,129,,138,,,,,,,,,,,
Puerto Rico,Americas,Caribbean,630,338067,6499,3071,,,,,,,,,1245,,,,,,,,,,,,,,,,115,,,,195,,,,,,,,,244,,,,,879,826,,,3601,,,,531,,,19293,,,,,,,,2575,49325,675,72,504,,,,,,,,,294,,,,,,1662,,,,,,,,515,,,104,310,,446,,,101,,,,,,91,448,88,172,185,,,,,,,,36,,,,,,,,,,,,,,,,,,2302,,,,,,,,,,,,55,,,483,,,,,,,,,1661,,,916,289,37,71,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,4168,,,,,,,,,,36,,,,,,357,,44,,,,,,,356,,230426,939,,,,1617,130,,,,,
Saint Kitts and Nevis,Americas,Caribbean,659,4248,729,1505,,,,,,,,231,,,,,,,8,,,56,,,,,,,,,,,,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,443,,,,,,,,,,,,,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,,,,,,,,,,,,350,,,,,,,,,,
Saint Lucia,Americas,Caribbean,662,7152,830,1670,,,,,,,21,65,,,10,9,,,7,,,437,,,0,,3,,,,,,6,2,,,,,,,,143,2,,,,,27,,,,,,,,,,13,,,,,,,,129,26,,,,,,,2,,,,,41,171,,,,,41,13,,,,90,25,,2,,,1108,,,,,,65,,,,,,,9,105,14,,,,,,,,,5,,,,,,,,,,,,,,267,,,,5,,,,,18,,,,,,,11,,0,,,7,,,,,10,,16,,,,,,,9,,,,,,,,,25,,,245,,,,,,,,,,,,,,,5,,,,,,24,,,,16,,,,,,,,438,,,,,,,,,547,,372,11,,,,35,,,,,,0
Saint Vincent and the Grenadines,Americas,Caribbean,670,4135,42,219,,,,,,,,53,,,,,,,,,,315,,,,,,,,182,,,,,,,,,,,,148,,,,,,,,,,,,,,,,,139,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,392,,,,,,217,,,,,,,,,,,,,,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,216,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,,,871,,,,,,,,,719,,303,,,,,,,,,,,
Sint Maarten (Dutch part),Americas,Caribbean,534,0,0,0,,,,,,,0,0,,,0,,,,,,,0,,,,,,,,0,,,,0,,,,,,,,0,,,,,,0,,,0,,,,,,,0,0,,,,,,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,0,0,,,,,0,0,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,0,,0,0,,,,0,,,,,,
Trinidad and Tobago,Americas,Caribbean,780,45994,,3650,,,,,,,,,,,,,,,,,,2188,,,,,,,,,,,,,,,,,,,,874,,,,,,425,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,124,,,,,15066,,,,,,4666,,,,,,697,,,,,,,,736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246,,,,,,,,,,,169,,,,,,,,,,,,,1185,,10556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1958,,2205,,,,,1213,,,,,,
Turks and Caicos Islands,Americas,Caribbean,796,7039,739,399,,,,,,,,,,,,,,,649,,,,,,,,,,,,,,,,,,,,,,,284,,,,,,,,,,,,,,,,,,,,,,,,,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316,,565,,,,,,,,,,,
United States Virgin Islands,Americas,Caribbean,850,54241,2364,3170,,,,,,,1106,4610,,,468,,,,,,,324,,,,,,,,370,,,,2693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4060,1861,,,,,,,,,,,,,,,,,,,,,,,520,,,,,,,346,,,,,,,,,,,,,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728,,,,,,,,,,,,,,,,,,,,,,,,,,4141,,,,,,,,,6435,2990,,485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300,,,,,,,,,,,14965,,,,,,,,,,,
Central America,Americas,Central America,916,1298916,1495,163812,33,2,148,0,0,45,0,28,7717,70,22,458,742,2,27,1,48,144,4,1212,2751,1,5,2,2424,0,0,0,4147,0,0,342,0,0,0,2,11,7662,74,4,0,73,7160,14411,1933,1,28605,0,5,0,14004,72,126,12412,88,2,351,1287,32,409,0,20,5211,4171,236,226958,0,0,2,30,0,0,1,100,6238,19,0,1,0,8,7761,1,2,516,266,16,0,4,77561,0,0,54,749,0,37242,409,1,2396,188,287,48,275,0,2138,7084,1536,4335,157,4,50,0,0,0,2,24,2008,0,0,23,2,113,8,2,0,60,1,0,0,0,2,0,0,0,18268,0,1,7,0,2,245,2,40,0,0,5,1593,0,105,222669,0,106,0,0,170,2,120,0,22640,0,493,9277,761,1809,506,2680,2,1514,2,0,417,2638,1,0,1,1,16,1,0,0,0,230,88,42,0,0,59,0,70,43,0,15,150,0,28691,1,289,1,11,1,708,2454,657,0,55,18,0,0,0,0,109,2,373,0,0,0,6,539,0,4362,2,304589,4,2147,1,0,4296,71,0,0,11,0,1
Belize,Americas,Central America,84,33446,209,920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515,,,,,,823,49,,,,,,,,,,,,,,,,,,,,,6661,,,,,,,,,,,,,,,47,,,,,,,,14350,,,,37,,4100,,,256,,,,,,,,424,,,,,,,,,,37,,,,,,,,,,,,,,,,,,2782,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297,,1908,,,,,,,,,,,
Costa Rica,Americas,Central America,188,364287,372,160059,11,2,21,,,2,,,864,4,22,50,71,2,8,1,6,6,4,169,123,1,5,2,220,,,,304,,,37,,,,2,6,754,6,4,,73,1127,190,1604,1,4147,,5,,,2,16,3558,,2,,20,2,39,,3,556,683,11,26046,,,2,1,,,1,14,482,6,,1,,8,1077,1,2,22,5,5,,4,1602,,,16,41,,2241,49,1,31,10,63,8,19,,101,1214,209,169,6,4,4,,,,2,1,62,,,8,2,6,8,2,,2,1,,,,2,,,,1778,,1,7,,2,8,2,8,,,5,332,,11,131695,,2,,,40,2,5,,7652,,48,2045,71,224,46,216,2,136,2,,55,390,1,,1,1,1,1,,,,6,1,,,,9,,15,,,1,37,,1392,1,,1,11,1,80,360,7,,4,18,,,,,21,2,5,,,,6,102,,339,2,7301,4,196,1,,834,1,,,,,1
El Salvador,Americas,Central America,222,39537,46,140,,,,,,,,,211,,,27,14,,,,9,50,,72,231,,,,59,,,,264,,,,,,,,,379,,,,,294,224,10,,375,,,,1188,,,82,,,,,,,,,41,126,,,,,,,,,,,175,,,,,,347,,,,,,,,7224,,,,,,12650,,,14,,17,,18,,123,312,13,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1948,,,,,,,,,,,,53,,,4219,,,,,,,,,456,,26,209,24,,16,84,,161,,,,23,,,,,,,,,,,,,,,,,,,,,,,664,,58,,,,29,69,,,,,,,,,,,,,,,,,,106,,6306,,94,,,219,,,,,,
Guatemala,Americas,Central America,320,156188,22,42,,,,,,,,,318,,,46,,,,,,,,,561,,,,77,,,,114,,,,,,,,,262,,,,,231,361,,,610,,,,746,,,347,,,,,,,,,64,113,21,124346,,,,,,,,,229,13,,,,,440,,,,261,,,,,,,,18,,5032,,,,26,12,,,,71,279,,89,,,,,,,,,21,,,,,,,,,,,,,,,,,,8236,,,,,,,,,,,,86,,,4565,,,,,,,17,,216,,55,249,28,,16,67,,709,,,,,,,,,,,,,,24,,,,,,,,,,,,,889,,30,,,,29,124,51,,,,,,,,,,16,,,,,,,134,,5639,,92,,,144,,,,,,
